id,name,voltage_kv,cables,operator,capacity_mw,start_lon,start_lat,end_lon,end_lat,length_km
1101455415,Bari Ovest-Bari Porto,150.0,3,unknown,300,16.8361776,41.1178641,16.8382248,41.1148306,0.38
1101455416,Bari Termica-Bari Circonvallazione,150.0,3,unknown,300,16.8550981,41.0913138,16.852672,41.0915352,0.2
1101455417,Bari Ovest-Bari Porto,150.0,3,unknown,300,16.8528442,41.0921117,16.8540678,41.0912093,0.14
1101455421,Bari Ovest-Bari Porto,150.0,3,unknown,300,16.8587395,41.087132,16.8540678,41.0912093,0.88
1101455423,Bari Termica-Bari Circonvallazione,150.0,3,unknown,300,16.8608286,41.0893846,16.8550981,41.0913138,0.66
1101460668,Bari Industriale 1-Bari Ovest cd Firestone;Bari Termica-Getrag,150.0,6,unknown,300,16.8027095,41.1071335,16.7973928,41.1108044,0.6
1101460669,Bari Termica-Getrag,150.0,3,unknown,300,16.8218599,41.1187317,16.8192196,41.1176767,0.25
1101460670,Bari Industriale 1-Bari Termica cd Fonderie Meridionali;Bari Termica-Getrag,150.0,6,unknown,300,16.8169456,41.116431,16.8192196,41.1176767,0.24
1101460671,Bari Industriale 1-Bari Termica cd Fonderie Meridionali,150.0,3,unknown,300,16.8202729,41.1183138,16.8218599,41.1187317,0.14
1101460672,Bari Industriale 1-Bari Termica cd Fonderie Meridionali,150.0,3,unknown,300,16.8192196,41.1176767,16.8202729,41.1183138,0.11
1101470217,Line_1101470217,150.0,unknown,unknown,300,16.8343167,41.1187749,16.8346027,41.1190053,0.04
1101470218,Line_1101470218,150.0,unknown,unknown,300,16.8344608,41.1190537,16.834669,41.1189074,0.02
1101470219,Line_1101470219,150.0,unknown,unknown,300,16.8343592,41.1189719,16.8345686,41.1188246,0.02
1101470220,Line_1101470220,150.0,unknown,unknown,300,16.8342423,41.1188777,16.8343501,41.1188018,0.01
1102326215,Line_1102326215,220.0,3,unknown,700,14.4713732,40.7559427,14.4711435,40.7557735,0.03
1102332079,Line_1102332079,60.0,unknown,unknown,100,14.4750329,40.7291547,14.4752011,40.7292148,0.02
1102332080,Line_1102332080,60.0,unknown,unknown,100,14.4750602,40.7291046,14.475175,40.7291456,0.01
1102332081,Line_1102332081,60.0,unknown,unknown,100,14.4751963,40.7291099,14.4751267,40.7292262,0.01
1102332082,Line_1102332082,60.0,unknown,unknown,100,14.4751267,40.7292262,14.4751063,40.7292602,0.0
1102392201,Line_1102392201,220.0,unknown,unknown,700,16.545601,40.416897,16.5453427,40.416738,0.03
1102392202,Line_1102392202,220.0,unknown,unknown,700,16.5447174,40.4174691,16.5446404,40.4175411,0.01
1102392203,Line_1102392203,150.0,unknown,unknown,300,16.5446616,40.4166401,16.5443732,40.4169089,0.19
1102392204,Line_1102392204,150.0,unknown,unknown,300,16.5444315,40.4168532,16.5445885,40.4167069,0.15
1102392205,Line_1102392205,150.0,unknown,unknown,300,16.5448115,40.4173811,16.5448985,40.4171488,0.04
1102392206,Line_1102392206,150.0,unknown,unknown,300,16.5447174,40.4174691,16.5448806,40.4173166,0.02
1102392207,Line_1102392207,150.0,unknown,unknown,300,16.5445283,40.4173329,16.5447967,40.4170843,0.04
1102392208,Line_1102392208,150.0,unknown,unknown,300,16.5444267,40.4172733,16.5446981,40.417022,0.04
1102392209,Line_1102392209,150.0,unknown,unknown,300,16.5443251,40.4172085,16.5445962,40.4169574,0.04
1102392210,Line_1102392210,150.0,unknown,unknown,300,16.5442282,40.4171471,16.5444993,40.4168961,0.04
1102392211,Line_1102392211,150.0,unknown,unknown,300,16.5446569,40.4167502,16.5449305,40.4164968,0.04
1102392212,Line_1102392212,150.0,unknown,unknown,300,16.5447537,40.4168115,16.5450286,40.416557,0.04
1102392213,Line_1102392213,150.0,unknown,unknown,300,16.5448557,40.4168761,16.5451024,40.4166475,0.03
1102392214,Line_1102392214,150.0,unknown,unknown,300,16.5449542,40.4169384,16.545204,40.4167071,0.03
1102392216,Line_1102392216,150.0,unknown,unknown,300,16.5443751,40.4163975,16.5439198,40.4161078,0.05
1102392217,Line_1102392217,150.0,unknown,unknown,300,16.5438063,40.4162908,16.5440576,40.4160561,0.03
1102392218,Line_1102392218,150.0,unknown,unknown,300,16.5439469,40.4163747,16.5441982,40.41614,0.03
1102392219,Line_1102392219,150.0,unknown,unknown,300,16.5440701,40.4164403,16.5442209,40.4162993,0.02
1102392220,Line_1102392220,150.0,unknown,unknown,300,16.5441829,40.4165107,16.5443326,40.4163704,0.02
1102652365,Line_1102652365,60.0,unknown,unknown,100,14.4610624,40.7488391,14.4609744,40.7487614,0.01
1102674613,"Torre Nord -Torre Centrale 1 cd Torre Centrale 2, Torre Sud, Castellammare",60.0,3,unknown,100,14.4665408,40.7541574,14.4665229,40.7541288,0.0
1102674614,"Torre Nord -Torre Centrale 1 cd Torre Centrale 2, Torre Sud, Castellammare",60.0,3,unknown,100,14.4664947,40.7541461,14.479341,40.7362858,2.59
1102832399,Line_1102832399,150.0,unknown,unknown,300,14.4673721,40.6901192,14.4672996,40.6902592,0.02
1102832400,Line_1102832400,60.0,unknown,unknown,100,14.4672566,40.6901471,14.4672134,40.6902333,0.01
1102832401,Line_1102832401,60.0,3,unknown,100,14.4671356,40.6901439,14.4671658,40.6900893,0.01
1102832402,Line_1102832402,60.0,unknown,unknown,100,14.4671507,40.6901166,14.4672566,40.6901471,0.01
1102859465,Castellammare – Sorrento cd Fincantieri,60.0,3,unknown,100,14.4872716,40.6819429,14.4873112,40.6820213,0.01
1102859466,Castellammare – Sorrento cd Fincantieri,60.0,3,unknown,100,14.4872716,40.6819429,14.4867307,40.6821332,0.05
1102859467,Castellammare – Sorrento cd Fincantieri,60.0,3,unknown,100,14.4867307,40.6821332,14.4873112,40.6820213,0.05
1102859468,Castellammare – Sorrento cd Fincantieri,60.0,3,unknown,100,14.4888283,40.6815842,14.4897522,40.6954773,2.27
1102867825,Line_1102867825,60.0,unknown,unknown,100,14.4896671,40.6955745,14.4896911,40.6955871,0.0
1102927043,Line_1102927043,150.0,3,unknown,300,15.115104,40.6048676,15.2407955,40.6004215,14.38
1102927044,Line_1102927044,150.0,unknown,unknown,300,15.1151743,40.6049677,15.1156221,40.6047769,0.04
1102927045,Line_1102927045,150.0,unknown,unknown,300,15.115104,40.6048676,15.1155517,40.6046767,0.04
1102927046,Line_1102927046,150.0,unknown,unknown,300,15.1153011,40.6047346,15.1154267,40.6049018,0.02
1102927047,Line_1102927047,150.0,3,unknown,300,15.2406746,40.6004104,15.235753,40.6334582,3.79
1102934392,Line_1102934392,60.0,unknown,unknown,100,15.0320768,40.8723042,15.0321542,40.8723005,0.01
1103147802,Line_1103147802,132.0,6,unknown,300,11.8030894,44.4730933,11.7919947,44.4534798,2.41
1103147803,Line_1103147803,132.0,3,unknown,300,11.7919947,44.4534798,11.793834,44.4529307,0.16
1103147804,Line_1103147804,132.0,3,unknown,300,11.7939118,44.4530303,11.7919947,44.4534798,0.16
1103147805,Colunga-Fusignano,132.0,3,unknown,300,11.8030894,44.4730933,11.9355987,44.4544024,10.77
1103147806,Line_1103147806,132.0,unknown,unknown,300,11.7245512,44.3829021,11.7242383,44.3824824,0.05
1103147807,Line_1103147807,132.0,unknown,unknown,300,11.7243723,44.3827838,11.7244451,44.3827598,0.01
1103147808,Line_1103147808,132.0,unknown,unknown,300,11.7244408,44.3828742,11.7245124,44.3828501,0.01
1103147809,Line_1103147809,132.0,unknown,unknown,300,11.7242766,44.3825339,11.7244461,44.3824724,0.02
1103147810,Line_1103147810,132.0,unknown,unknown,300,11.7243488,44.3826307,11.7245232,44.3825734,0.02
1103154618,Fusignano-Ravenna Canala,132.0,3,unknown,300,12.0490895,44.4313771,12.133612,44.4238759,7.25
1103159172,Ravenna Canala-Bagnacavallo,132.0,3,unknown,300,11.9447532,44.4617706,11.9448717,44.4618523,0.01
1103161792,Sant'Angelo in Vado-Città di Castello,132.0,3,unknown,300,12.4309994,43.672428,12.3117454,43.6050277,13.28
1103166813,Ca' Tron-Piove di Sacco,132.0,3,unknown,300,12.0198012,45.3026503,11.968033,45.1701697,15.77
1103166814,Ca' Tron-Piove di Sacco,132.0,3,unknown,300,11.9367118,45.0640274,11.9680191,45.1700633,12.16
1103184452,Alessandria Nord - Alessandria Sud,132.0,3,unknown,300,8.6292924,44.9074493,8.6305864,44.9074465,0.1
1103184453,Alessandria Nord - Alessandria Sud,132.0,6,unknown,300,8.6305864,44.9074465,8.6472217,44.9120309,1.74
1103190613,Line_1103190613,132.0,3,unknown,300,9.4852591,45.6650501,9.5318741,45.6478846,4.23
1103196871,Sandgrigo-Breganze,132.0,3,unknown,300,11.5737735,45.6655767,11.5730991,45.6658887,0.06
1103196872,Sandrigo-Schio Zona Industriale,132.0,3,unknown,300,11.5737735,45.6655767,11.5732319,45.66591,0.06
1103196873,Line_1103196873,132.0,6,unknown,300,11.5558784,45.6882412,11.5737735,45.6655767,3.02
1103196874,Breganze-Zugliano,132.0,3,unknown,300,11.5558784,45.6882412,11.5562514,45.688418,0.04
1103196875,Sandgrigo-Breganze,132.0,3,unknown,300,11.556253,45.6883136,11.5558784,45.6882412,0.03
1103196877,Arsiè-Zugliano,132.0,3,Terna S.p.A.,300,11.492432,45.7459208,11.6184829,45.8243478,13.2
1103209685,Line_1103209685,132.0,3,unknown,300,9.4414388,45.3335069,9.4404733,45.3326181,0.12
1103209686,Line_1103209686,132.0,3,unknown,300,9.4414951,45.3331434,9.4405597,45.3324212,0.11
1103209687,Line_1103209687,132.0,3,unknown,300,9.4414388,45.3335069,9.4404175,45.3327073,0.12
1103209688,Line_1103209688,132.0,3,unknown,300,9.4405208,45.3325297,9.4414951,45.3331434,0.1
1103209689,Line_1103209689,132.0,3,unknown,300,9.4399795,45.33493,9.4395827,45.3343854,0.07
1103209690,Tavazzano-Pavia Torretta,132.0,3,unknown,300,9.4399795,45.33493,9.4396559,45.3342032,0.08
1103209691,Line_1103209691,132.0,3,unknown,300,9.4530957,45.3297814,9.4531602,45.3296432,0.02
1103209692,Line_1103209692,132.0,unknown,unknown,300,9.4530957,45.3297814,9.4537977,45.3299079,0.06
1103209693,Line_1103209693,132.0,unknown,unknown,300,9.4531602,45.3296432,9.453848,45.3297752,0.06
1103209695,Line_1103209695,132.0,unknown,unknown,300,9.4534068,45.3298375,9.4534604,45.3297009,0.02
1103209698,Line_1103209698,132.0,3,unknown,300,9.4825301,45.2950248,9.4610627,45.2904994,1.86
1103209699,Line_1103209699,132.0,3,unknown,300,9.461856,45.2922475,9.4607862,45.2904735,0.21
1103209700,Line_1103209700,132.0,3,unknown,300,9.4609277,45.2904847,9.461856,45.2922475,0.21
1103209701,Line_1103209701,132.0,6,unknown,300,9.4920386,45.2981847,9.4825301,45.2950248,0.82
1103212306,Line_1103212306,132.0,3,unknown,300,9.4920386,45.2981847,9.4937744,45.2988129,0.15
1103212307,Brembio-Lodi,132.0,3,unknown,300,9.4920386,45.2981847,9.4939622,45.2987751,0.16
1103216829,Line_1103216829,132.0,unknown,unknown,300,9.06095,45.4673185,9.0608726,45.4677198,0.05
1103216830,Line_1103216830,132.0,6,unknown,300,9.0772796,45.4774874,9.0613203,45.4682639,1.72
1103230011,Linea 687 Riolo(Castelfranco)-Martignone,132.0,6,Enel,300,11.1805429,44.5428227,11.159999,44.5503012,1.83
1103230012,San Damaso-Martignone,15.0,3,Terna,100,11.1772067,44.5415432,11.180002,44.5406025,0.24
1103230013,Line_1103230013,15.0,3,Terna,100,11.180002,44.5406025,11.1819988,44.5410276,0.17
1103230014,Line_1103230014,0.0,3,Terna,100,11.1833984,44.5400584,11.1805174,44.5410622,0.25
1103230015,Martignone-Castelmaggiore cd Forer,132.0,3,unknown,300,11.1852601,44.5423508,11.1849132,44.541637,0.08
1103230016,Martignone-Riale,132.0,3,unknown,300,11.1847458,44.5425117,11.1840953,44.5415347,0.12
1103230017,Martignone CP-San Giovanni in Persiceto,132.0,3,unknown,300,11.1849132,44.541637,11.1853832,44.542312,0.08
1103230018,Martignone-Sasso Marconi cd Santa Viola FS,132.0,3,unknown,300,11.1848746,44.5424714,11.1840953,44.5415347,0.12
1103230021,Linea 770,132.0,3,unknown,300,11.1853832,44.542312,11.185368,44.5422672,0.01
1103230022,Linea 687 Riolo(Castelfranco)-Martignone,132.0,3,Terna,300,11.069742,44.5778606,11.0640421,44.6169096,4.74
1103232390,Martignone-Battiferro,132.0,6,unknown,300,11.3315166,44.5212741,11.331575,44.5211489,0.01
1103232391,Martignone-Battiferro,132.0,6,unknown,300,11.3315166,44.5212741,11.3314575,44.5211585,0.01
1103234740,Martignone-Santa Viola FS,132.0,3,unknown,300,11.2863866,44.5065336,11.2951466,44.5054166,0.71
1103234741,Martignone-Sasso Marconi cd Santa Viola FS,132.0,3,unknown,300,11.3022615,44.5134309,11.3026477,44.5137651,0.05
1103234742,Le Piane-Sasso Marconi;Martignone-Sasso Marconi cd Santa Viola FS,132.0,6,unknown,300,11.2524532,44.3992394,11.2491011,44.4003805,0.29
1103234743,Martignone-Sasso Marconi cd Santa Viola FS,132.0,3,unknown,300,11.2491011,44.4003805,11.2489136,44.4007644,0.05
1103234744,Le Piane-Sasso Marconi,132.0,3,unknown,300,11.2491011,44.4003805,11.2486931,44.4008146,0.06
1103390607,Morigallo – Busalla,132.0,unknown,unknown,300,8.916118,44.4780075,8.9186338,44.5078968,3.35
1103390608,Morigallo – Busalla,132.0,unknown,unknown,300,8.9186338,44.5078968,8.9190872,44.5083169,0.06
1103391996,Line_1103391996,132.0,unknown,unknown,300,11.1604581,44.5504266,11.1603993,44.5503338,0.01
1103391997,Line_1103391997,132.0,3,unknown,300,11.159999,44.5503012,11.1601633,44.5504474,0.02
1103391998,Line_1103391998,132.0,unknown,unknown,300,11.1601284,44.5503753,11.1602095,44.5505056,0.02
1103391999,Line_1103391999,132.0,unknown,unknown,300,11.1601633,44.5504474,11.1601284,44.5503753,0.01
1103400734,Serene-Orbassano,132.0,3,unknown,300,7.5066686,44.9930861,7.5104667,44.9873325,0.71
1103400735,Serene-Orbassano,132.0,3,unknown,300,7.5217919,45.0001267,7.5223001,44.9976237,0.3
1103400736,Line_1103400736,132.0,3,unknown,300,7.5219634,45.0000506,7.5217407,44.9997785,0.03
1103402619,Line_1103402619,132.0,3,unknown,300,10.1213965,45.8276085,10.1109425,45.8160132,1.52
1103402620,Line_1103402620,132.0,3,unknown,300,10.1962829,45.6606304,10.1963175,45.6604765,0.02
1103402621,Line_1103402621,132.0,3,unknown,300,10.1962829,45.6606304,10.1965332,45.6604986,0.02
1103408692,Flero-San Zeno,132.0,3,unknown,300,10.2119315,45.480323,10.2117849,45.4799489,0.04
1103408694,Flero-Ghedi,132.0,3,unknown,300,10.2361747,45.4548301,10.2119315,45.480323,3.55
1103411088,Lonato-Ghedi cd Montichiari,132.0,3,unknown,300,10.3992874,45.4046124,10.4667634,45.4064833,5.44
1103411089,Line_1103411089,132.0,3,unknown,300,10.5078346,45.4137445,10.5078237,45.4141016,0.04
1103411090,Line_1103411090,132.0,3,unknown,300,10.5078346,45.4137445,10.5079577,45.4140979,0.04
1103411091,Line_1103411091,132.0,3,unknown,300,10.5070082,45.4137979,10.5069745,45.4141189,0.04
1103411092,Line_1103411092,132.0,3,unknown,300,10.5070082,45.4137979,10.5071164,45.414121,0.04
1103413827,Line_1103413827,132.0,3,unknown,300,9.897858,45.5395597,9.8951681,45.5389635,0.24
1103413828,Line_1103413828,132.0,3,unknown,300,9.8951681,45.5389635,9.8978011,45.5394543,0.23
1103413829,Line_1103413829,132.0,6,unknown,300,9.8951681,45.5389635,9.915676,45.5110703,4.16
1103413830,Line_1103413830,132.0,3,unknown,300,9.915676,45.5110703,9.9194062,45.5113919,0.29
1103413831,Line_1103413831,132.0,3,unknown,300,9.915676,45.5110703,9.9194062,45.5113919,0.29
1103413832,Line_1103413832,132.0,6,unknown,300,9.9194062,45.5113919,9.9271061,45.5131698,0.65
1103413833,Line_1103413833,132.0,3,unknown,300,9.9271061,45.5131698,9.9319336,45.5151717,0.44
1103413834,Line_1103413834,132.0,3,unknown,300,9.9319336,45.5151717,9.9271061,45.5131698,0.44
1103413835,Line_1103413835,132.0,6,unknown,300,9.9319336,45.5151717,9.9561939,45.5197419,2.09
1103413836,Line_1103413836,132.0,3,unknown,300,9.9561939,45.5197419,9.9568599,45.519942,0.06
1103413837,Line_1103413837,132.0,3,unknown,300,9.9561939,45.5197419,9.957236,45.5198993,0.08
1103421113,Line_1103421113,132.0,unknown,unknown,300,9.1211019,45.5074349,9.1217367,45.507462,0.05
1103421114,Line_1103421114,132.0,unknown,unknown,300,9.1210825,45.5076391,9.1211019,45.5074349,0.02
1103421115,Line_1103421115,132.0,unknown,unknown,300,9.1212486,45.5075956,9.1212626,45.5074416,0.02
1103421116,Line_1103421116,132.0,unknown,unknown,300,9.1214219,45.5074483,9.121408,45.5076069,0.02
1103421117,Line_1103421117,132.0,unknown,unknown,300,9.1214219,45.5074483,9.121435,45.5073068,0.02
1103421118,Line_1103421118,132.0,unknown,unknown,300,9.1215806,45.5074549,9.1215675,45.5076166,0.02
1103421119,Line_1103421119,132.0,unknown,unknown,300,9.1215806,45.5074549,9.1215955,45.5072313,0.02
1103421120,Line_1103421120,132.0,unknown,unknown,300,9.1217367,45.507462,9.1217207,45.5076207,0.02
1103421121,Line_1103421121,220.0,unknown,unknown,700,9.1204545,45.5076407,9.1205846,45.5076464,0.01
1103421122,Line_1103421122,220.0,unknown,unknown,700,9.120482,45.5075134,9.120598,45.5075176,0.01
1103424908,Line_1103424908,132.0,unknown,unknown,300,12.3456271,45.5702155,12.3458309,45.5701347,0.02
1103424909,Line_1103424909,132.0,unknown,unknown,300,12.3459863,45.5703314,12.3462208,45.5702399,0.02
1103424910,Line_1103424910,132.0,unknown,unknown,300,12.3459106,45.5702355,12.3461431,45.5701425,0.02
1103453386,Ospiate-Arese cd Solaro,132.0,3,unknown,300,9.0913876,45.5375751,9.0900557,45.5374295,0.1
1103453387,Line_1103453387,220.0,unknown,unknown,700,9.0913971,45.5381794,9.0906667,45.5377535,0.07
1103453388,Line_1103453388,132.0,unknown,unknown,300,9.0932583,45.5382875,9.0932937,45.5381979,0.12
1103453389,Line_1103453389,132.0,3,unknown,300,9.0932481,45.5379326,9.0933495,45.5376898,0.03
1103453390,Line_1103453390,132.0,3,unknown,300,9.0933495,45.5376898,9.093114,45.5379083,0.03
1103453391,Line_1103453391,132.0,unknown,unknown,300,9.093114,45.5379083,9.0929876,45.5382348,0.04
1103453392,Line_1103453392,132.0,unknown,unknown,300,9.1706952,45.5391929,9.1707538,45.5388331,0.04
1103453393,Line_1103453393,132.0,unknown,unknown,300,9.1710027,45.539222,9.1709113,45.538843,0.05
1103453394,Line_1103453394,132.0,unknown,unknown,300,9.1707226,45.5390247,9.1708793,45.5390366,0.01
1103453395,Line_1103453395,132.0,6,unknown,300,9.0933495,45.5376898,9.1198157,45.537543,2.11
1103453401,Ospiate-Arese cd Caronno;Ospiate-Arese cd Solaro,132.0,6,unknown,300,9.0534556,45.5705284,9.0565062,45.5708298,0.24
1103453402,Line_1103453402,132.0,3,unknown,300,9.0566921,45.5707339,9.0569664,45.570553,0.03
1103485106,Lauria-Rotonda,0.0,3,unknown,100,15.9963807,39.9834733,16.0240013,39.9639279,3.57
1103505906,Rotonda-Terranova,0.0,3,unknown,100,16.0328278,39.9654689,16.0454012,39.9104515,6.35
1103560541,Line_1103560541,380.0,unknown,unknown,1500,15.74141,38.2375604,15.7410243,38.237419,0.04
1103560542,Line_1103560542,380.0,unknown,unknown,1500,15.7415168,38.2373827,15.7411286,38.2372371,0.04
1103560543,Line_1103560543,380.0,unknown,unknown,1500,15.7412551,38.2375036,15.7415702,38.2370696,0.06
1103560544,Line_1103560544,380.0,unknown,unknown,1500,15.7413869,38.237334,15.7415467,38.2371088,0.03
1103560545,Line_1103560545,380.0,unknown,unknown,1500,15.7417922,38.2370728,15.7418754,38.2372117,0.02
1103560546,Line_1103560546,380.0,unknown,unknown,1500,15.7418295,38.2370105,15.7420013,38.236974,0.02
1103560547,Line_1103560547,380.0,unknown,unknown,1500,15.7415891,38.237038,15.7412691,38.2369981,0.04
1103560548,Line_1103560548,380.0,unknown,unknown,1500,15.7416635,38.2369141,15.7414317,38.2367174,0.04
1103560549,Line_1103560549,380.0,unknown,unknown,1500,15.7415073,38.2371744,15.7415073,38.2371744,0.15
1103579647,Line_1103579647,380.0,unknown,unknown,1500,15.4579501,38.2328718,15.4586192,38.2325966,0.07
1103579648,Line_1103579648,380.0,unknown,unknown,1500,15.4585813,38.2326151,15.4582104,38.2327725,0.04
1103579649,Line_1103579649,380.0,unknown,unknown,1500,15.4586964,38.2325589,15.458882,38.2322225,0.06
1103579650,Line_1103579650,380.0,unknown,unknown,1500,15.4587358,38.2325396,15.4593149,38.2321207,0.08
1103579651,Line_1103579651,380.0,unknown,unknown,1500,15.4587778,38.2325192,15.4594161,38.2323029,0.07
1103579652,Line_1103579652,380.0,unknown,unknown,1500,15.4588264,38.2324954,15.4592015,38.2324022,0.04
1103579653,Line_1103579653,380.0,unknown,unknown,1500,15.4584922,38.2326586,15.4584922,38.2326586,0.13
1103579654,Line_1103579654,380.0,unknown,unknown,1500,15.4579183,38.2328343,15.4580794,38.2330241,0.03
1103579655,Line_1103579655,380.0,unknown,unknown,1500,15.4581663,38.2327193,15.4583131,38.2328964,0.02
1103581377,Line_1103581377,150.0,unknown,unknown,300,15.4592015,38.2324022,15.4593098,38.2325405,0.02
1103581378,Line_1103581378,150.0,unknown,unknown,300,15.4594161,38.2323029,15.4595219,38.2324413,0.02
1103593204,Line_1103593204,150.0,unknown,unknown,300,15.7406916,38.2369452,15.7412862,38.2359208,0.13
1103593205,Line_1103593205,150.0,unknown,unknown,300,15.7408013,38.2369786,15.7413959,38.2359542,0.13
1103593206,Line_1103593206,150.0,unknown,unknown,300,15.7414317,38.2367174,15.7409336,38.2365283,0.05
1103593207,Line_1103593207,150.0,unknown,unknown,300,15.7412691,38.2369981,15.740775,38.2368016,0.05
1103593208,Line_1103593208,150.0,unknown,unknown,300,15.7408297,38.2369297,15.7403775,38.236746,0.04
1103593209,Line_1103593209,150.0,unknown,unknown,300,15.7409329,38.2367518,15.7404543,38.2366155,0.04
1103593210,Line_1103593210,150.0,unknown,unknown,300,15.7409881,38.2366568,15.74054,38.2364696,0.04
1103593213,Line_1103593213,150.0,unknown,unknown,300,15.7410926,38.2364768,15.741039,38.2363467,0.06
1103593214,Line_1103593214,150.0,unknown,unknown,300,15.7411946,38.236301,15.7408198,38.2361586,0.04
1103593215,Line_1103593215,150.0,unknown,unknown,300,15.741248,38.236209,15.7408734,38.2360706,0.04
1103593216,Line_1103593216,150.0,unknown,unknown,300,15.7413012,38.2361173,15.7409133,38.2359805,0.04
1103593217,Line_1103593217,150.0,unknown,unknown,300,15.7413545,38.2360256,15.7409702,38.235891,0.04
1103600376,Line_1103600376,380.0,3,unknown,1500,15.1732087,37.1241009,15.1738388,37.1243784,0.06
1103600377,Line_1103600377,380.0,3,unknown,1500,15.1733299,37.1239288,15.1739589,37.1242057,0.06
1103601814,Line_1103601814,150.0,3,unknown,300,15.1727139,37.1260269,15.173553,37.1263529,0.08
1103601815,Line_1103601815,150.0,3,unknown,300,15.1733635,37.12662,15.1734803,37.1264553,0.08
1103601816,Line_1103601816,150.0,3,unknown,300,15.1733925,37.126579,15.1726789,37.1275846,0.13
1103601817,Line_1103601817,150.0,3,unknown,300,15.1725747,37.127543,15.1732829,37.1265351,0.13
1103601818,Line_1103601818,220.0,3,unknown,700,15.1715212,37.1270888,15.1710529,37.1268964,0.05
1103620853,Line_1103620853,380.0,3,unknown,1500,15.284288,38.1891037,15.2842495,38.1891109,0.0
1103620854,Line_1103620854,380.0,3,unknown,1500,15.2841564,38.18899,15.28431,38.1888477,0.03
1103620855,Line_1103620855,380.0,3,unknown,1500,15.2837723,38.1890061,15.2839904,38.189061,0.03
1103620856,Line_1103620856,380.0,3,unknown,1500,15.2837442,38.1892518,15.28403,38.1891923,0.03
1103620858,Line_1103620858,380.0,3,unknown,1500,15.2834874,38.1876367,15.2837297,38.1875916,0.02
1103620859,Line_1103620859,380.0,3,unknown,1500,15.2830495,38.1878962,15.2837876,38.1877726,0.07
1103620860,Line_1103620860,380.0,3,unknown,1500,15.2832484,38.1884992,15.2835515,38.1884417,0.03
1103620863,Line_1103620863,220.0,3,unknown,700,15.2820998,38.1871618,15.2815862,38.1872634,0.05
1103620864,Line_1103620864,220.0,3,unknown,700,15.2820768,38.1876859,15.2825783,38.1875816,0.05
1103620865,Line_1103620865,150.0,3,unknown,300,15.282808,38.1867975,15.2831382,38.1867338,0.03
1103620866,Line_1103620866,150.0,3,unknown,300,15.283362,38.1863952,15.2829536,38.1864793,0.04
1103620867,Line_1103620867,150.0,3,unknown,300,15.2830685,38.1855277,15.2826797,38.1856031,0.04
1103620868,Line_1103620868,150.0,3,unknown,300,15.2831257,38.1858222,15.2827697,38.185891,0.03
1103620869,Line_1103620869,150.0,3,unknown,300,15.2831934,38.1859158,15.2828004,38.1859891,0.04
1103620870,Line_1103620870,150.0,3,unknown,300,15.2832868,38.1862012,15.2828933,38.1862863,0.04
1103620871,Line_1103620871,150.0,3,unknown,300,15.2828533,38.1865635,15.2831101,38.1866382,0.07
1103625964,Line_1103625964,150.0,3,unknown,300,15.2839425,38.186992,15.2855439,38.1854651,0.22
1103637242,Mercure-Rotonda / 1,0.0,3,unknown,100,16.0196778,39.982295,16.0206776,39.9825594,0.09
1103637245,Mercure-Rotonda / 2,150.0,3,unknown,300,16.0203931,39.9823386,16.0207976,39.9822002,0.04
1103637246,Mercure-Rotonda / 1,0.0,3,unknown,100,16.0206776,39.9825594,16.0210717,39.9824101,0.04
1103644956,Line_1103644956,60.0,unknown,unknown,100,14.7671609,41.1562909,14.7671154,41.1561073,0.02
1103644957,Line_1103644957,60.0,unknown,unknown,100,14.766643,41.1561746,14.7666997,41.156358,0.02
1103650091,Line_1103650091,380.0,3,unknown,1500,14.9838416,40.6439496,14.9834467,40.6435127,0.06
1103650092,Line_1103650092,380.0,3,unknown,1500,14.9842719,40.643722,14.9838731,40.6432773,0.06
1103650093,Line_1103650093,380.0,3,unknown,1500,14.9831998,40.6442889,14.9830524,40.6441247,0.17
1103650632,Line_1103650632,150.0,3,unknown,300,14.9837321,40.6450713,14.9839721,40.6453372,0.04
1103650633,Line_1103650633,150.0,3,unknown,300,14.9849772,40.6445305,14.9848184,40.6443565,0.02
1103653983,Line_1103653983,220.0,unknown,unknown,700,14.3572506,40.8391894,14.3572145,40.8391908,0.0
1103761771,Line_1103761771,150.0,unknown,unknown,300,15.6628362,38.1661385,15.6628396,38.1659765,0.02
1103761772,Line_1103761772,150.0,unknown,unknown,300,15.6629717,38.1661747,15.6629771,38.1659775,0.02
1103761773,Line_1103761773,150.0,unknown,unknown,300,15.6631165,38.1661784,15.6631218,38.1659785,0.02
1103849641,Line_1103849641,150.0,3,unknown,300,15.3430925,41.0833845,15.3470003,41.0869848,0.6
1103897053,Line_1103897053,60.0,unknown,unknown,100,14.2676982,41.0784292,14.2680311,41.078471,0.03
1103897054,Line_1103897054,60.0,unknown,unknown,100,14.2680056,41.0783133,14.2679778,41.0784643,0.02
1103897055,Line_1103897055,60.0,unknown,unknown,100,14.2678678,41.078634,14.2679048,41.0784552,0.02
1103897056,Line_1103897056,60.0,unknown,unknown,100,14.3224766,41.0676621,14.3224694,41.0673051,0.04
1103897057,Line_1103897057,60.0,unknown,unknown,100,14.3223853,41.0673511,14.3226468,41.0673499,0.02
1103897058,Line_1103897058,60.0,unknown,unknown,100,14.3223861,41.0674282,14.3225621,41.0674279,0.01
