id,name,type,source,carrier,capacity_mw,output_raw,operator,lat,lon
1050841684,generator_1050841684,generator,solar,solar,,yes,unknown,45.71135580000021,9.680036799999993
1050841685,generator_1050841685,generator,solar,solar,,yes,unknown,45.71125110000021,9.680071099999994
1050841686,generator_1050841686,generator,solar,solar,,yes,unknown,45.71114460000024,9.680101899999991
1050841687,generator_1050841687,generator,solar,solar,,yes,unknown,45.71039040000024,9.690149399999992
1050841688,generator_1050841688,generator,solar,solar,,yes,unknown,45.71044570000024,9.690410999999996
1050842248,generator_1050842248,generator,solar,solar,,yes,unknown,45.711541900000235,9.672708999999998
1050842249,generator_1050842249,generator,solar,solar,,yes,unknown,45.71136810000023,9.672910599999996
1050843769,generator_1050843769,generator,solar,solar,,yes,unknown,45.72163409999998,9.657002700000001
1050938654,generator_1050938654,generator,solar,solar,,yes,unknown,45.70635980000011,9.728638499999995
1050938655,generator_1050938655,generator,solar,solar,,yes,unknown,45.705996200000115,9.728684699999997
1050938656,generator_1050938656,generator,solar,solar,,yes,unknown,45.70702590000012,9.729630499999999
1050939953,generator_1050939953,generator,solar,solar,,yes,unknown,45.7115569,9.722518399999998
1050939954,generator_1050939954,generator,solar,solar,,yes,unknown,45.712626900000004,9.722414299999999
1050939955,generator_1050939955,generator,solar,solar,,yes,unknown,45.7131431,9.7226188
1050939956,generator_1050939956,generator,solar,solar,,yes,unknown,45.720041700000834,9.729670599999997
1050939958,generator_1050939958,generator,solar,solar,,yes,unknown,45.72219350000001,9.7217847
1050939959,generator_1050939959,generator,solar,solar,,yes,unknown,45.72600280000001,9.7133986
1050943764,generator_1050943764,generator,solar,solar,,yes,unknown,45.58087610000012,9.9923955
1050943765,generator_1050943765,generator,solar,solar,,yes,unknown,45.58318160000005,9.994474900000045
1050943766,generator_1050943766,generator,solar,solar,,yes,unknown,45.578811600000115,10.0029126
1050943767,generator_1050943767,generator,solar,solar,,yes,unknown,45.578625400000114,10.002839100000001
1050943768,generator_1050943768,generator,solar,solar,,yes,unknown,45.573689500000214,10.016474300000008
1050943769,generator_1050943769,generator,solar,solar,,yes,unknown,45.573911500000214,10.016071200000008
1050943770,generator_1050943770,generator,solar,solar,,yes,unknown,45.5730675000002,10.015137800000002
1050943771,generator_1050943771,generator,solar,solar,,yes,unknown,45.573798500000116,10.015227500000002
1050943772,generator_1050943772,generator,solar,solar,,yes,unknown,45.57374400000012,10.015219100000001
1050943773,generator_1050943773,generator,solar,solar,,yes,unknown,45.57363620000012,10.015215600000001
1050943774,generator_1050943774,generator,solar,solar,,yes,unknown,45.573592900000115,10.015205
1050943775,generator_1050943775,generator,solar,solar,,yes,unknown,45.573559400000114,10.0151997
1050943776,generator_1050943776,generator,solar,solar,,yes,unknown,45.57385300000011,10.015234999999999
1050943777,generator_1050943777,generator,solar,solar,,yes,unknown,45.57390870000012,10.0152439
1050943778,generator_1050943778,generator,solar,solar,,yes,unknown,45.57395830000012,10.015259799999999
1050943779,generator_1050943779,generator,solar,solar,,yes,unknown,45.57401530000012,10.015270399999999
1050943780,generator_1050943780,generator,solar,solar,,yes,unknown,45.57405990000012,10.015286399999999
1050943781,generator_1050943781,generator,solar,solar,,yes,unknown,45.57409580000012,10.0152934
1050943782,generator_1050943782,generator,solar,solar,,yes,unknown,45.574137900000125,10.0153041
1050943783,generator_1050943783,generator,solar,solar,,yes,unknown,45.57454600000014,10.017319300000002
1050954380,generator_1050954380,generator,solar,solar,,yes,unknown,45.57259840000004,10.026568000000008
1050954381,generator_1050954381,generator,solar,solar,,yes,unknown,45.56952940000007,10.0257694
1050954382,generator_1050954382,generator,solar,solar,,yes,unknown,45.5676023000001,10.026856699999998
1050954383,generator_1050954383,generator,solar,solar,,yes,unknown,45.570733000000075,10.031097800000005
1050954384,generator_1050954384,generator,solar,solar,,yes,unknown,45.57058250000008,10.031149600000006
1050954385,generator_1050954385,generator,solar,solar,,yes,unknown,45.57038800000008,10.031386000000007
1050954388,generator_1050954388,generator,solar,solar,,yes,unknown,45.56034940000007,10.043282000000008
1050954389,generator_1050954389,generator,solar,solar,,yes,unknown,45.55989080000007,10.04357290000001
1050954390,generator_1050954390,generator,solar,solar,,yes,unknown,45.560274000000064,10.043180600000015
1050954391,generator_1050954391,generator,solar,solar,,yes,unknown,45.56011640000007,10.043128900000015
1051829015,generator_1051829015,generator,solar,solar,,yes,unknown,45.541413399999755,9.922776300000045
1051829016,generator_1051829016,generator,solar,solar,,yes,unknown,45.54128549999976,9.922193400000046
1051829017,generator_1051829017,generator,solar,solar,,yes,unknown,45.540898199999965,9.921880400000012
1051829018,generator_1051829018,generator,solar,solar,,yes,unknown,45.540999799999966,9.922606000000012
1051829019,generator_1051829019,generator,solar,solar,,yes,unknown,45.54058679999997,9.922211300000011
1051829020,generator_1051829020,generator,solar,solar,,yes,unknown,45.54058959999996,9.920611800000012
1051829021,generator_1051829021,generator,solar,solar,,yes,unknown,45.54095089999996,9.919936100000012
1051829022,generator_1051829022,generator,solar,solar,,yes,unknown,45.541263699999966,9.922409700000012
1051829023,generator_1051829023,generator,solar,solar,,yes,unknown,45.54168829999997,9.921040700000013
1051829024,generator_1051829024,generator,solar,solar,,yes,unknown,45.54176369999997,9.920609300000015
1051829025,generator_1051829025,generator,solar,solar,,yes,unknown,45.54238199999997,9.919882100000015
1051829026,generator_1051829026,generator,solar,solar,,yes,unknown,45.542164099999965,9.919823000000013
1051829027,generator_1051829027,generator,solar,solar,,yes,unknown,45.54195339999996,9.919749900000012
1051829028,generator_1051829028,generator,solar,solar,,yes,unknown,45.54174839999996,9.919680700000011
1051829029,generator_1051829029,generator,solar,solar,,yes,unknown,45.54270779999996,9.91921110000001
1051829030,generator_1051829030,generator,solar,solar,,yes,unknown,45.54293079999996,9.919270000000012
1051829031,generator_1051829031,generator,solar,solar,,yes,unknown,45.54120009999996,9.91871920000001
1051829032,generator_1051829032,generator,solar,solar,,yes,unknown,45.54148519999996,9.91849760000001
1051829033,generator_1051829033,generator,solar,solar,,yes,unknown,45.541700999999954,9.91855670000001
1051829034,generator_1051829034,generator,solar,solar,,yes,unknown,45.542106499999946,9.923009600000011
1051829035,generator_1051829035,generator,solar,solar,,yes,unknown,45.537300099999946,9.91626710000001
1051829036,generator_1051829036,generator,solar,solar,,yes,unknown,45.53720429999994,9.91630350000001
1051829037,generator_1051829037,generator,solar,solar,,yes,unknown,45.53713309999994,9.91632380000001
1051829038,generator_1051829038,generator,solar,solar,,yes,unknown,45.53704769999994,9.91637260000001
1051829039,generator_1051829039,generator,solar,solar,,yes,unknown,45.53695939999994,9.916401100000009
1051829040,generator_1051829040,generator,solar,solar,,yes,unknown,45.53736089999994,9.91622630000001
1051829041,generator_1051829041,generator,solar,solar,,yes,unknown,45.53745769999994,9.916177500000012
1051829042,generator_1051829042,generator,solar,solar,,yes,unknown,45.53747019999994,9.916275200000014
1051829043,generator_1051829043,generator,solar,solar,,yes,unknown,45.53738239999994,9.916306100000014
1051829044,generator_1051829044,generator,solar,solar,,yes,unknown,45.537028899999946,9.914290700000015
1051829045,generator_1051829045,generator,solar,solar,,yes,unknown,45.536941899999945,9.914323900000014
1051829046,generator_1051829046,generator,solar,solar,,yes,unknown,45.536873199999945,9.914351900000012
1051829047,generator_1051829047,generator,solar,solar,,yes,unknown,45.53678659999995,9.914405600000011
1051829048,generator_1051829048,generator,solar,solar,,yes,unknown,45.53670969999995,9.914431300000011
1051829049,generator_1051829049,generator,solar,solar,,yes,unknown,45.53652649999996,9.91450830000001
1051829050,generator_1051829050,generator,solar,solar,,yes,unknown,45.53643649999996,9.914550400000008
1051829051,generator_1051829051,generator,solar,solar,,yes,unknown,45.53658969999996,9.915311000000008
1051829052,generator_1051829052,generator,solar,solar,,yes,unknown,45.53741499999996,9.916765100000006
1051829053,generator_1051829053,generator,solar,solar,,yes,unknown,45.537318199999966,9.916803400000004
1051829054,generator_1051829054,generator,solar,solar,,yes,unknown,45.53721729999996,9.916716300000003
1051829055,generator_1051829055,generator,solar,solar,,yes,unknown,45.537132399999955,9.916747200000003
1051829056,generator_1051829056,generator,solar,solar,,yes,unknown,45.537024599999945,9.916674600000004
1051829057,generator_1051829057,generator,solar,solar,,yes,unknown,45.53691049999995,9.916720200000004
1051829058,generator_1051829058,generator,solar,solar,,yes,unknown,45.536849399999944,9.914286800000005
1051829059,generator_1051829059,generator,solar,solar,,yes,unknown,45.53675489999995,9.914322500000004
1051829060,generator_1051829060,generator,solar,solar,,yes,unknown,45.536687999999955,9.914361900000005
1051829061,generator_1051829061,generator,solar,solar,,yes,unknown,45.53659829999995,9.914401800000006
1051829062,generator_1051829062,generator,solar,solar,,yes,unknown,45.53661509999995,9.914463000000007
1051829063,generator_1051829063,generator,solar,solar,,yes,unknown,45.53692069999995,9.914249000000005
1051829064,generator_1051829064,generator,solar,solar,,yes,unknown,45.53700769999995,9.914210400000004
1051836721,generator_1051836721,generator,solar,solar,,yes,unknown,45.53474679999993,9.911545499999994
1051836722,generator_1051836722,generator,solar,solar,,yes,unknown,45.52355729999993,9.893899699999993
1051836723,generator_1051836723,generator,solar,solar,,yes,unknown,45.54708319999993,9.953085599999994
1051836724,generator_1051836724,generator,solar,solar,,yes,unknown,45.56952940000007,10.0257694
1052128317,generator_1052128317,generator,solar,solar,,yes,unknown,45.68876399999999,9.703744300000006
1052128318,generator_1052128318,generator,solar,solar,,yes,unknown,45.68867969999999,9.703913200000006
1052128319,generator_1052128319,generator,solar,solar,,yes,unknown,45.68860369999999,9.704086600000005
1052128320,generator_1052128320,generator,solar,solar,,yes,unknown,45.68851579999998,9.704253200000005
1052128321,generator_1052128321,generator,solar,solar,,yes,unknown,45.68843209999998,9.704271800000006
1052128322,generator_1052128322,generator,solar,solar,,yes,unknown,45.69012819999998,9.702647100000007
1052128323,generator_1052128323,generator,solar,solar,,yes,unknown,45.689534299999984,9.703105000000008
1052128324,generator_1052128324,generator,solar,solar,,yes,unknown,45.689415099999984,9.702961700000008
1052128325,generator_1052128325,generator,solar,solar,,yes,unknown,45.68945799999999,9.703566700000007
1052128326,generator_1052128326,generator,solar,solar,,yes,unknown,45.68956909999999,9.703683100000008
1052128327,generator_1052128327,generator,solar,solar,,yes,unknown,45.6893245,9.703448900000009
1052128328,generator_1052128328,generator,solar,solar,,yes,unknown,45.689179100000004,9.703318700000008
1052128329,generator_1052128329,generator,solar,solar,,yes,unknown,45.689252100000004,9.702649000000008
1052128330,generator_1052128330,generator,solar,solar,,yes,unknown,45.6892155,9.702601500000007
1052128331,generator_1052128331,generator,solar,solar,,yes,unknown,45.689191300000005,9.702573100000007
1052128332,generator_1052128332,generator,solar,solar,,yes,unknown,45.689163300000004,9.702538100000009
1052128333,generator_1052128333,generator,solar,solar,,yes,unknown,45.689136600000005,9.70251190000001
1052128334,generator_1052128334,generator,solar,solar,,yes,unknown,45.6890654,9.702434400000012
1052128335,generator_1052128335,generator,solar,solar,,yes,unknown,45.6890391,9.702407600000013
1052128336,generator_1052128336,generator,solar,solar,,yes,unknown,45.6890118,9.702376400000015
1052128337,generator_1052128337,generator,solar,solar,,yes,unknown,45.689106800000005,9.702481400000014
1052128338,generator_1052128338,generator,solar,solar,,yes,unknown,45.68804600000001,9.709707800000013
1052128339,generator_1052128339,generator,solar,solar,,yes,unknown,45.688042300000006,9.709894600000013
1052128340,generator_1052128340,generator,solar,solar,,yes,unknown,45.68789080000001,9.709768800000012
1052128341,generator_1052128341,generator,solar,solar,,yes,unknown,45.68782260000001,9.70993060000001
1052128342,generator_1052128342,generator,solar,solar,,yes,unknown,45.68775780000001,9.71008090000001
1052128343,generator_1052128343,generator,solar,solar,,yes,unknown,45.68790800000001,9.71021280000001
1052128344,generator_1052128344,generator,solar,solar,,yes,unknown,45.68797100000001,9.710057200000008
1052128345,generator_1052128345,generator,solar,solar,,yes,unknown,45.68784800000001,9.71036370000001
1052128346,generator_1052128346,generator,solar,solar,,yes,unknown,45.687694000000015,9.710225600000008
1052128347,generator_1052128347,generator,solar,solar,,yes,unknown,45.66386230000001,9.693359300000008
1052128348,generator_1052128348,generator,solar,solar,,yes,unknown,45.66403870000001,9.692794400000007
1052128349,generator_1052128349,generator,solar,solar,,yes,unknown,45.66403260000001,9.692704300000008
1052128350,generator_1052128350,generator,solar,solar,,yes,unknown,45.66385670000001,9.692554900000006
1052128351,generator_1052128351,generator,solar,solar,,yes,unknown,45.663724400000014,9.692714700000007
1052128352,generator_1052128352,generator,solar,solar,,yes,unknown,45.66378450000001,9.692690900000006
1052128353,generator_1052128353,generator,solar,solar,,yes,unknown,45.66351730000002,9.692852100000003
1052128354,generator_1052128354,generator,solar,solar,,yes,unknown,45.66356620000001,9.692673400000004
1052128355,generator_1052128355,generator,solar,solar,,yes,unknown,45.663425900000014,9.692943600000007
1052128356,generator_1052128356,generator,solar,solar,,yes,unknown,45.6636092,9.693637400000007
1052128357,generator_1052128357,generator,solar,solar,,yes,unknown,45.664301300000005,9.693607300000005
1052128358,generator_1052128358,generator,solar,solar,,yes,unknown,45.66456420000001,9.693763700000005
1052128359,generator_1052128359,generator,solar,solar,,yes,unknown,45.66502950000002,9.693144600000004
1052128360,generator_1052128360,generator,solar,solar,,yes,unknown,45.664941100000014,9.693146200000003
1052128361,generator_1052128361,generator,solar,solar,,yes,unknown,45.66474950000001,9.693384100000003
1052128362,generator_1052128362,generator,solar,solar,,yes,unknown,45.66431140000002,9.694207800000001
1052128363,generator_1052128363,generator,solar,solar,,yes,unknown,45.66439690000002,9.694606300000002
1052128364,generator_1052128364,generator,solar,solar,,yes,unknown,45.66441230000001,9.6948764
1052128365,generator_1052128365,generator,solar,solar,,yes,unknown,45.66466550000001,9.6948687
1052128366,generator_1052128366,generator,solar,solar,,yes,unknown,45.66449680000001,9.695970800000001
1052128367,generator_1052128367,generator,solar,solar,,yes,unknown,45.66420910000001,9.695934900000001
1052128368,generator_1052128368,generator,solar,solar,,yes,unknown,45.663922500000005,9.695790900000002
1052128369,generator_1052128369,generator,solar,solar,,yes,unknown,45.66399450000001,9.696487300000001
1052128370,generator_1052128370,generator,solar,solar,,yes,unknown,45.6641683,9.696100500000002
1052128371,generator_1052128371,generator,solar,solar,,yes,unknown,45.6644301,9.696316999999999
1052128372,generator_1052128372,generator,solar,solar,,yes,unknown,45.66412919999999,9.696843099999997
1052128373,generator_1052128373,generator,solar,solar,,yes,unknown,45.6613337,9.697041499999996
1052128374,generator_1052128374,generator,solar,solar,,yes,unknown,45.6617952,9.696450799999996
1052128375,generator_1052128375,generator,solar,solar,,yes,unknown,45.6625031,9.696677499999995
1052129387,generator_1052129387,generator,solar,solar,,yes,unknown,45.6546227,9.683894700000003
1052129388,generator_1052129388,generator,solar,solar,,yes,unknown,45.6503721,9.6813891
1052129389,generator_1052129389,generator,solar,solar,,yes,unknown,45.6500181,9.680637599999999
1052129390,generator_1052129390,generator,solar,solar,,yes,unknown,45.651654,9.685030499999998
1052818681,generator_1052818681,generator,solar,solar,,yes,unknown,45.876955200000126,9.654795500000063
1052818682,generator_1052818682,generator,solar,solar,,yes,unknown,45.87625910000012,9.655052600000063
1052818683,generator_1052818683,generator,solar,solar,,yes,unknown,45.87623370000012,9.654786300000065
1052818684,generator_1052818684,generator,solar,solar,,yes,unknown,45.87675470000012,9.654107300000065
1052818685,generator_1052818685,generator,solar,solar,,yes,unknown,45.87672850000012,9.653847800000065
1052818686,generator_1052818686,generator,solar,solar,,yes,unknown,45.87670610000011,9.653594100000063
1052818687,generator_1052818687,generator,solar,solar,,yes,unknown,45.87573310000011,9.654163700000064
1052818688,generator_1052818688,generator,solar,solar,,yes,unknown,45.87744320000011,9.653379100000063
1052818689,generator_1052818689,generator,solar,solar,,yes,unknown,45.876772200000104,9.654284700000062
1052818690,generator_1052818690,generator,solar,solar,,yes,unknown,45.875210300000106,9.654731900000064
1052818691,generator_1052818691,generator,solar,solar,,yes,unknown,45.875122600000104,9.654793700000063
1052818692,generator_1052818692,generator,solar,solar,,yes,unknown,45.8750315000001,9.654840300000062
1052818693,generator_1052818693,generator,solar,solar,,yes,unknown,45.874890200000095,9.654722900000063
1052836666,plant_1052836666,plant,hydro,hydro,,yes,unknown,45.99364379999981,9.946621600000023
1053287670,generator_1053287670,generator,solar,solar,,yes,unknown,45.66855600000014,9.79411179999998
1053287671,generator_1053287671,generator,solar,solar,,yes,unknown,45.668600300000136,9.79398549999998
1053287673,generator_1053287673,generator,solar,solar,,yes,unknown,45.65792990000014,9.80330419999998
1053287675,generator_1053287675,generator,solar,solar,,yes,unknown,45.657906000000146,9.804061199999982
1053287679,generator_1053287679,generator,solar,solar,,yes,unknown,45.65911690000017,9.806703099999995
1053287681,generator_1053287681,generator,solar,solar,,yes,unknown,45.65336080000017,9.802586699999996
1053287682,generator_1053287682,generator,solar,solar,,yes,unknown,45.653753100000166,9.803283299999993
1053287684,generator_1053287684,generator,solar,solar,,yes,unknown,45.65257840000015,9.801955699999993
1053832945,generator_1053832945,generator,solar,solar,,yes,unknown,45.22243719999989,10.398040299999966
1053832949,generator_1053832949,generator,solar,solar,,yes,unknown,45.222504999999884,10.39965099999997
1053832950,generator_1053832950,generator,solar,solar,,yes,unknown,45.22228959999988,10.399653199999971
1053832951,generator_1053832951,generator,solar,solar,,yes,unknown,45.22200669999988,10.399671899999971
1053832952,generator_1053832952,generator,solar,solar,,yes,unknown,45.22179289999988,10.399648599999972
1053832953,generator_1053832953,generator,solar,solar,,yes,unknown,45.22155929999988,10.399629899999972
1053832954,generator_1053832954,generator,solar,solar,,yes,unknown,45.22137509999988,10.399657899999973
1053832956,generator_1053832956,generator,solar,solar,,yes,unknown,45.22207359999988,10.399963599999971
1053832957,generator_1053832957,generator,solar,solar,,yes,unknown,45.221853099999876,10.399940599999972
1053832958,generator_1053832958,generator,solar,solar,,yes,unknown,45.221646899999875,10.399967099999971
1053832959,generator_1053832959,generator,solar,solar,,yes,unknown,45.221383699999876,10.39994849999997
1053954543,plant_1053954543,plant,hydro,hydro,,yes,unknown,46.17418129999999,10.341371100000009
1053955591,plant_1053955591,plant,hydro,hydro,,yes,Edison,46.17128690000002,10.346444299999883
1054487400,generator_1054487400,generator,biomass,biomass,,,unknown,45.1851113,9.099155300000001
1054487401,generator_1054487401,generator,biomass,biomass,,,unknown,45.185312599999996,9.099416600000005
1055002441,generator_1055002441,generator,solar,solar,,yes,unknown,45.41432370000013,9.117471500000029
1055002442,generator_1055002442,generator,solar,solar,,yes,unknown,45.41389790000014,9.117538400000031
1055002443,generator_1055002443,generator,solar,solar,,yes,unknown,45.413764000000135,9.117589600000029
1055002444,generator_1055002444,generator,solar,solar,,yes,unknown,45.413634500000136,9.11765970000003
1055002445,generator_1055002445,generator,solar,solar,,yes,unknown,45.413506600000176,9.117711100000037
1055002446,generator_1055002446,generator,solar,solar,,yes,unknown,45.41339430000018,9.117865300000036
1055002447,generator_1055002447,generator,solar,solar,,yes,unknown,45.41334710000017,9.117777600000036
1055002448,generator_1055002448,generator,solar,solar,,yes,unknown,45.41021970000017,9.118227200000037
1055002449,generator_1055002449,generator,solar,solar,,yes,unknown,45.40955700000017,9.119021600000037
1055002450,generator_1055002450,generator,solar,solar,,yes,unknown,45.40705610000017,9.122760800000039
1055002451,generator_1055002451,generator,solar,solar,,yes,unknown,45.40705960000016,9.122583100000039
1055002452,generator_1055002452,generator,solar,solar,,yes,unknown,45.40695330000019,9.124174500000011
1055002453,generator_1055002453,generator,solar,solar,,yes,unknown,45.41065590000015,9.11159160000004
1055003788,generator_1055003788,generator,solar,solar,,yes,unknown,45.38042120000015,9.031320000000038
1055003789,generator_1055003789,generator,solar,solar,,yes,unknown,45.38028270000016,9.029717400000038
1055003790,generator_1055003790,generator,solar,solar,,yes,unknown,45.38016840000016,9.029249000000037
1055003791,generator_1055003791,generator,solar,solar,,yes,unknown,45.38123380000015,9.028824700000037
1055003792,generator_1055003792,generator,solar,solar,,yes,unknown,45.38132360000004,9.029836799999973
1055003793,generator_1055003793,generator,solar,solar,,yes,unknown,45.382150099999976,9.029643100000033
1055003794,generator_1055003794,generator,solar,solar,,yes,unknown,45.382764399999985,9.029162200000043
1055003795,generator_1055003795,generator,solar,solar,,yes,unknown,45.383107999999964,9.028918400000041
1055003796,generator_1055003796,generator,solar,solar,,yes,unknown,45.38289939999997,9.029157500000037
1055003797,generator_1055003797,generator,solar,solar,,yes,unknown,45.38280069999996,9.02989510000004
1055003798,generator_1055003798,generator,solar,solar,,yes,unknown,45.38285750000001,9.031167599999991
1055003799,generator_1055003799,generator,solar,solar,,yes,unknown,45.38194500000017,9.031879800000036
1055003800,generator_1055003800,generator,solar,solar,,yes,unknown,45.383198299999954,9.033832300000029
1055003801,generator_1055003801,generator,solar,solar,,yes,unknown,45.38425730000017,9.031685400000036
1055003802,generator_1055003802,generator,solar,solar,,yes,unknown,45.384290699999944,9.032410800000038
1055003803,generator_1055003803,generator,solar,solar,,yes,unknown,45.385872099999965,9.029052600000039
1055003804,generator_1055003804,generator,solar,solar,,yes,unknown,45.38644059999997,9.028988300000043
1055003805,generator_1055003805,generator,solar,solar,,yes,unknown,45.386451299999976,9.029192700000033
1055003806,generator_1055003806,generator,solar,solar,,yes,unknown,45.37874149999998,9.030137700000042
1055003807,generator_1055003807,generator,solar,solar,,yes,unknown,45.378386599999956,9.030167100000037
1055005895,generator_1055005895,generator,solar,solar,,yes,unknown,45.37006590000016,8.94804020000004
1055005896,generator_1055005896,generator,solar,solar,,yes,unknown,45.36999860000015,8.94776640000004
1055005897,generator_1055005897,generator,solar,solar,,yes,unknown,45.24894169999998,9.037045999999984
1055005898,generator_1055005898,generator,solar,solar,,yes,unknown,45.249632699999836,9.038049200000009
1055005899,generator_1055005899,generator,solar,solar,,yes,unknown,45.249909999999865,9.03966010000001
1055005900,generator_1055005900,generator,solar,solar,,yes,unknown,45.24869870000002,9.040864999999975
1055005902,generator_1055005902,generator,solar,solar,,yes,unknown,45.24923640000015,9.03930120000005
1055005903,generator_1055005903,generator,solar,solar,,yes,unknown,45.25030750000015,9.04132320000005
1055005904,generator_1055005904,generator,solar,solar,,yes,unknown,45.25026320000015,9.04148250000005
1055005905,generator_1055005905,generator,solar,solar,,yes,unknown,45.250228800000144,9.041592200000052
1055005906,generator_1055005906,generator,solar,solar,,yes,unknown,45.250188800000146,9.041693900000054
1055005907,generator_1055005907,generator,solar,solar,,yes,unknown,45.250171600000144,9.041758900000055
1055005908,generator_1055005908,generator,solar,solar,,yes,unknown,45.25009190000014,9.041813000000056
1055005909,generator_1055005909,generator,solar,solar,,yes,unknown,45.25004790000014,9.041976700000058
1055005910,generator_1055005910,generator,solar,solar,,yes,unknown,45.25001210000014,9.042084500000058
1055005911,generator_1055005911,generator,solar,solar,,yes,unknown,45.24997920000014,9.042163700000058
1055005912,generator_1055005912,generator,solar,solar,,yes,unknown,45.24995200000014,9.042251100000058
1055005913,generator_1055005913,generator,solar,solar,,yes,unknown,45.24992630000014,9.042338500000058
1055005914,generator_1055005914,generator,solar,solar,,yes,unknown,45.249879000000135,9.042480800000058
1055005915,generator_1055005915,generator,solar,solar,,yes,unknown,45.24983610000013,9.04260690000006
1055005916,generator_1055005916,generator,solar,solar,,yes,unknown,45.249801800000135,9.04268410000006
1055005917,generator_1055005917,generator,solar,solar,,yes,unknown,45.24978600000013,9.04275120000006
1055005918,generator_1055005918,generator,solar,solar,,yes,unknown,45.24942500000012,9.04279150000006
1055005919,generator_1055005919,generator,solar,solar,,yes,unknown,45.20115880000004,9.13937799999997
1055005920,generator_1055005920,generator,solar,solar,,yes,unknown,45.20103800000004,9.139230299999971
1055005921,generator_1055005921,generator,solar,solar,,yes,unknown,45.20091480000004,9.139074099999972
1055005922,generator_1055005922,generator,solar,solar,,yes,unknown,45.200791500000044,9.138921799999972
1055005923,generator_1055005923,generator,solar,solar,,yes,unknown,45.200593300000044,9.138675099999972
1055005924,generator_1055005924,generator,solar,solar,,yes,unknown,45.20054890000005,9.138617299999972
1055005926,generator_1055005926,generator,solar,solar,,yes,unknown,45.20063050000005,9.138287499999972
1055005927,generator_1055005927,generator,solar,solar,,yes,unknown,45.20173500000004,9.136191999999971
1055005928,generator_1055005928,generator,solar,solar,,yes,unknown,45.201990900000055,9.136511699999971
1055005929,generator_1055005929,generator,solar,solar,,yes,unknown,45.20168120000005,9.137208199999971
1055005930,generator_1055005930,generator,solar,solar,,yes,unknown,45.201109700000046,9.13787239999997
1055005931,generator_1055005931,generator,solar,solar,,yes,unknown,45.20106830000005,9.137708899999971
1055005932,generator_1055005932,generator,solar,solar,,yes,unknown,45.20131320000004,9.136746099999973
1055005933,generator_1055005933,generator,solar,solar,,yes,unknown,45.20275350000012,9.136710800000062
1055005934,generator_1055005934,generator,solar,solar,,yes,unknown,45.20274360000012,9.137450100000061
1055005935,generator_1055005935,generator,solar,solar,,yes,unknown,45.20271850000012,9.138426200000062
1055005936,generator_1055005936,generator,solar,solar,,yes,unknown,45.20512080000012,9.135126100000061
1055005937,generator_1055005937,generator,solar,solar,,yes,unknown,45.205065300000115,9.13502920000006
1055615071,plant_1055615071,plant,solar,solar,,yes,unknown,45.29740220000008,10.239474799999996
1055619564,generator_1055619564,generator,solar,solar,,yes,unknown,45.215162300000046,10.422691199999958
1055619565,generator_1055619565,generator,solar,solar,,yes,unknown,45.21413690000002,10.418265099999955
1055619566,generator_1055619566,generator,solar,solar,,yes,unknown,45.213997500000026,10.418278699999954
1055619567,generator_1055619567,generator,solar,solar,,yes,unknown,45.21385580000003,10.418249199999954
1055619568,generator_1055619568,generator,solar,solar,,yes,unknown,45.21450880000004,10.418301499999952
1055619569,generator_1055619569,generator,solar,solar,,yes,unknown,45.21548910000004,10.418440199999953
1055619570,generator_1055619570,generator,solar,solar,,yes,unknown,45.215367100000044,10.418427699999953
1055619571,generator_1055619571,generator,solar,solar,,yes,unknown,45.26196210000004,10.367290999999954
1055619572,generator_1055619572,generator,solar,solar,,yes,unknown,45.26313149999998,10.366541300000122
1055619573,generator_1055619573,generator,solar,solar,,yes,unknown,45.28219700000002,10.368722399999964
1055685337,generator_1055685337,generator,solar,solar,,yes,unknown,45.27927669999996,10.357499199999936
1055685338,generator_1055685338,generator,solar,solar,,yes,unknown,45.274744199999965,10.339349099999934
1055685339,generator_1055685339,generator,solar,solar,,yes,unknown,45.21879529999996,10.278667999999934
1055685340,generator_1055685340,generator,solar,solar,,yes,unknown,45.21856449999996,10.278581999999933
1055685341,generator_1055685341,generator,solar,solar,,yes,unknown,45.21834739999995,10.278460599999931
1055685348,generator_1055685348,generator,solar,solar,,yes,unknown,45.23190249999993,10.24487679999993
1055685349,generator_1055685349,generator,solar,solar,,yes,unknown,45.23160509999994,10.245846299999933
1055715400,generator_1055715400,generator,solar,solar,,yes,unknown,45.79181940000002,9.653147600000008
1055715401,generator_1055715401,generator,solar,solar,,yes,unknown,45.791686300000016,9.653041700000008
1055715402,generator_1055715402,generator,solar,solar,,yes,unknown,45.78895690000002,9.647035500000007
1055979859,generator_1055979859,generator,solar,solar,,yes,unknown,45.35741470000001,8.715395
1056476136,plant_1056476136,plant,hydro,hydro,,yes,unknown,45.88140750000007,9.906747499999998
1057162616,generator_1057162616,generator,solar,solar,,yes,unknown,46.053479299999964,9.17788710000002
1059163112,generator_1059163112,generator,solar,solar,,yes,unknown,45.734954699999975,9.659495099999994
1059198778,generator_1059198778,generator,solar,solar,,yes,unknown,45.50900750000009,9.21622779999999
1059198779,generator_1059198779,generator,solar,solar,,yes,unknown,45.50905420000003,9.215758600000006
1059198780,generator_1059198780,generator,solar,solar,,yes,unknown,45.511606600000036,9.238819800000003
1059887793,generator_1059887793,generator,solar,solar,,yes,unknown,45.67498299999989,9.674560800000009
1060248235,plant_1060248235,plant,hydro,hydro,,,unknown,45.6306058,10.198295300000012
