osm_id,name,voltage_kv,cables,circuits,operator,length_km,lon_start,lat_start,lon_end,lat_end
1104793423,,380.0,3,,,0.08,9.131018900000063,45.34410730000003,9.131726200000063,45.344217600000036
1104793424,,380.0,3,,,0.08,9.131135800000063,45.343720800000035,9.131845800000063,45.343830200000035
1104824433,,380.0,3,,Terna S.p.A.,0.05,13.283956599999973,45.96338370000004,13.283641199999973,45.963052100000034
1104824434,,380.0,3,,Terna S.p.A.,0.05,13.284603599999976,45.962284900000036,13.284269699999976,45.961956600000036
1104824435,,380.0,3,,Terna S.p.A.,0.08,13.469614800000068,45.85129470000008,13.468980799999969,45.851562499999886
1104824436,,380.0,3,,Terna S.p.A.,0.08,13.468980799999969,45.851562499999886,13.469676100000001,45.85150539999982
1104824439,,380.0,3,,Terna S.p.A.,0.06,13.131959600000002,46.04375279999982,13.131710300000002,46.04426219999982
1104824440,,380.0,3,,Terna S.p.A.,0.07,13.131959600000002,46.04375279999982,13.131464300000001,46.044163999999824
1104824441,,380.0,3,,,3.25,13.130988499999964,46.04396990000027,13.1336229,46.015099799999824
1104824442,,380.0,3,,,2.21,13.1336229,46.015099799999824,13.139046500000001,45.99705199999982
1104824980,,220.0,3,,,1.92,13.292621700000037,45.97896300000007,13.286752799999974,45.963250400000035
1104932399,,380.0,3,,,0.07,9.515401399999993,45.14137999999999,9.516013999999927,45.14122909999983
1104932400,,380.0,3,,,0.07,9.516013999999927,45.14122909999983,9.515367000000014,45.141141799999986
1104956007,,150.0,,,,0.01,14.983276999999937,40.64595839999985,14.983207700000015,40.645884500000136
1105328461,,0.0,,,,3.26,15.900494500000034,40.343833399999724,15.92318730000003,40.36124659999973
1105498586,,132.0,6,2,,0.01,9.083711500000023,45.48477150000019,9.083751400000002,45.48482280000005
1105498587,,132.0,6,2,,1.08,9.077279599999974,45.47748740000016,9.083711500000023,45.48477150000019
1106389570,,0.0,,,,2.11,16.232149100000022,40.31034860000013,16.237154600000046,40.294617199999905
1106389571,,0.0,,,,3.2,16.232149100000022,40.31034860000013,16.225737800000033,40.33267669999968
1106945524,,380.0,,,,0.07,16.214456000000055,39.71272030000022,16.21489349999993,39.71254770000015
1106945525,,380.0,,,,0.03,16.21484419999993,39.71254820000015,16.214845799999928,39.712791900000155
1106945526,,380.0,,,,0.03,16.215083700000054,39.71279110000022,16.21508009999993,39.71254600000015
1106945527,,380.0,,,,0.15,16.21467889999993,39.71242130000015,16.21467889999993,39.71242130000015
1106945528,,380.0,,,,0.08,16.214933899999934,39.712419000000146,16.214534599999933,39.71211390000014
1106945529,,380.0,,,,0.03,16.215027799999934,39.712418200000144,16.215025199999936,39.71211100000014
1106945530,,380.0,,,,0.06,16.215119999999935,39.71241730000014,16.21533709999994,39.71210530000013
1106947125,,380.0,,,,0.07,16.608989599999937,39.61881760000015,16.608693099999936,39.61823950000015
1106947126,,150.0,,,,0.05,16.606097399999936,39.61870520000015,16.605919299999936,39.61830390000015
1106947127,,150.0,,,,0.05,16.606578599999935,39.61857730000015,16.606413799999935,39.61817860000015
1106951911,,380.0,,,,0.09,17.035801599999942,39.103465900000124,17.03658799999994,39.103495700000124
1106951912,,380.0,,,,0.09,17.035769999999943,39.103862500000126,17.036570099999942,39.103900000000124
1106951913,,150.0,,,,0.08,17.036570099999942,39.103900000000124,17.037277299999943,39.10393310000013
1106951914,,150.0,,,,0.03,17.03652049999994,39.105088300000126,17.03620879999994,39.10509650000013
1106951915,,150.0,,,,0.15,17.037193999999936,39.103482900000124,17.03730249999994,39.10216040000013
1106951916,,150.0,,,,0.15,17.03742109999994,39.10216650000013,17.037313399999935,39.103489700000125
1106951917,,150.0,,,,0.08,17.03662569999992,39.103299599999886,17.037326099999937,39.10333290000013
1106951918,,150.0,,,,0.08,17.036662599999925,39.10270579999989,17.037374499999938,39.102739000000135
1106951919,,150.0,,,,0.1,17.037182199999936,39.10362700000013,17.037198199999935,39.103431300000125
1106951920,,150.0,,,,0.09,17.03711929999994,39.10439250000013,17.037186199999933,39.10357810000013
1106951921,,150.0,,,,0.09,17.037305699999933,39.10358350000013,17.03723929999994,39.10439980000013
1106951922,,150.0,,,,0.04,17.037509999999934,39.10433280000013,17.037125499999934,39.104317200000146
1106951923,,150.0,,,,0.05,17.037570199999934,39.10423290000015,17.037133799999932,39.10421660000015
1106951924,,150.0,,,,0.05,17.037577699999932,39.104133800000156,17.037142099999933,39.104115400000154
1106951925,,150.0,,,,0.15,17.037149899999935,39.104020600000155,17.037269699999936,39.10402590000015
1106951926,,150.0,,,,0.04,17.037552099999935,39.10384020000015,17.037165999999935,39.10382370000015
1106951927,,150.0,,,,0.04,17.037561399999934,39.10374030000015,17.037174399999934,39.103721200000145
1106951928,,150.0,,,,0.05,17.037624999999935,39.10325230000014,17.037214799999933,39.10322890000014
1106951929,,150.0,,,,0.05,17.037633399999933,39.10315130000014,17.037222799999935,39.103131500000146
1106951930,,150.0,,,,0.05,17.037667999999996,39.103052200000114,17.037230999999935,39.10303160000015
1106951931,,150.0,,,,0.05,17.037675299999997,39.10295100000011,17.037238999999936,39.10293380000015
1106951932,,150.0,,,,0.05,17.0376846,39.10285480000012,17.037247399999934,39.10283230000015
1106951933,,150.0,,,,0.15,17.037263299999935,39.10263780000015,17.037382099999935,39.10264490000015
1106951934,,150.0,,,,0.05,17.037709499999934,39.10255660000015,17.037271599999933,39.10253720000015
1106951935,,150.0,,,,0.05,17.037715699999932,39.102458400000145,17.03727959999993,39.10243930000014
1106951936,,150.0,,,,0.05,17.0377237,39.102359000000135,17.03728769999993,39.10234020000014
1106952568,,380.0,,,,0.02,16.61624320000002,38.99578090000022,16.61625950000002,38.99564440000022
1106952569,,380.0,,,,0.03,16.61602090000002,38.99568530000022,16.61619119999993,38.99561660000013
1106952570,,380.0,,,,0.02,16.616456900000017,38.99542750000022,16.61636549999993,38.99554350000013
1106952760,,380.0,,,,0.08,16.657272299999946,38.87648300000014,16.657797899999945,38.87631780000014
1106952761,,380.0,,,,0.05,16.65799840000002,38.87648960000021,16.657859999999946,38.87624730000014
1106952762,,380.0,,,,0.03,16.657824099999946,38.87628810000014,16.657551899999945,38.87615740000013
1106952763,,380.0,,,,0.07,16.657855399999946,38.876252500000135,16.657775299999944,38.87590130000013
1106955094,,380.0,,,,0.19,16.464186299999916,38.86881560000009,16.465738499999915,38.86958280000009
1106955095,,380.0,,,,0.19,16.465869299999916,38.86941420000009,16.464323499999917,38.86864650000009
1106955096,,380.0,,,,0.06,16.464447399999916,38.86870810000009,16.46408730000001,38.86915040000013
1106955097,,380.0,,,,0.06,16.464874299999916,38.86892000000009,16.464517999999988,38.869365800000395
1106955098,,380.0,,,,0.07,16.464524199999918,38.86898260000009,16.46495049999992,38.86845870000009
1106955099,,150.0,,,,0.06,16.46495049999992,38.86845870000009,16.46528579999992,38.86804680000009
1106955100,,380.0,,,,0.06,16.46530469999992,38.869133800000085,16.46494100000001,38.86957740000013
1106955101,,380.0,,,,0.12,16.465379099999918,38.86940520000009,16.465731899999916,38.869346000000085
1106955104,,380.0,,,,0.04,16.464951599999917,38.86919390000009,16.465182999999914,38.86891040000008
1106955105,,150.0,,,,0.19,16.46631259999991,38.868713300000074,16.46476409999991,38.86794740000008
1106955106,,150.0,,,,0.19,16.46637559999991,38.86863100000008,16.464827099999912,38.86786510000008
1106955107,,150.0,,,,0.03,16.465574099999913,38.86843120000008,16.465721999999918,38.86825000000009
1106955108,,150.0,,,,0.07,16.465567099999912,38.86823110000008,16.465397199999916,38.86826060000008
1106955109,,150.0,,,,0.04,16.465490299999917,38.86794390000008,16.465284999999916,38.868205100000075
1106955110,,150.0,,,,0.04,16.465100499999913,38.86769760000007,16.464860999999914,38.86799530000007
1106955111,,150.0,,,,0.04,16.465206599999913,38.86775050000007,16.464968499999912,38.86804850000007
1106955112,,150.0,,,,0.04,16.46531709999991,38.86780030000007,16.465076699999912,38.86810200000007
1106955113,,150.0,,,,0.04,16.465975799999914,38.86810750000007,16.465722599999914,38.868421500000075
1106955114,,150.0,,,,0.04,16.466077499999916,38.868156400000075,16.465831399999917,38.86847530000008
1106955115,,150.0,,,,0.04,16.466148299999915,38.86826390000008,16.465938699999914,38.86852840000008
1106955116,,150.0,,,,0.04,16.466250999999914,38.86831490000008,16.466046499999916,38.86858170000008
1107097131,,150.0,,,,0.02,15.240319699999976,40.60013900000006,15.240344799999976,40.60000090000006
1107099032,,60.0,,,,0.11,14.99073299999994,40.6041212999999,14.98981289999994,40.604399399999906
1107099033,,60.0,,,,0.02,14.98980379999994,40.6042473999999,14.98987549999994,40.6043803999999
1107099034,,60.0,,,,0.02,14.98991759999994,40.604214199999895,14.98998799999994,40.6043463999999
1107099035,,60.0,,,,0.02,14.990488699999936,40.604039699999895,14.990559199999936,40.60417379999989
1107099036,,60.0,,,,0.02,14.990603599999936,40.60400609999989,14.990673699999936,40.60413919999989
1107099037,,60.0,,,,0.01,14.990243000000023,40.60439360000039,14.990185499999935,40.60428669999989
1107099038,,60.0,,,,0.01,14.990385400000022,40.604350600000394,14.990328399999935,40.60424359999989
1107107827,,150.0,,,,0.04,15.453480799999939,40.538010199999874,15.45366569999994,40.537712999999876
1107107828,,150.0,,,,0.03,15.453759899999998,40.537821499999986,15.453475999999997,40.53771640000001
1107107829,,150.0,,,,0.03,15.453638399999996,40.5380087,15.45334629999994,40.53790459999988
1107107830,,150.0,,,,0.02,15.453705399999986,40.53790530000128,15.45357569999994,40.537857699999876
1108015866,,0.0,,,,3.05,16.52186569999999,40.36823189999998,16.49834159999998,40.357576799999954
1109680384,,0.0,,,,1.57,9.866796899999992,46.21275890000044,9.86174940000002,46.2251186000002
1109873757,Rondissone - Turbigo,380.0,3,,,11.93,8.646001199999999,45.49207290000015,8.746385000000034,45.517539999999954
1110834583,,0.0,,,,0.36,12.772739000000032,42.77523849999957,12.77452850000003,42.77792609999956
1111079754,,15.0,3,,,1.46,11.791583600000031,44.7731035000001,11.79460910000003,44.7617082000001
1111088601,,0.0,,,,0.32,11.797035200000026,44.77007400000011,11.797267900000024,44.76780270000011
1111183701,,0.0,,,,0.05,14.111765299999991,41.17834050000002,14.11195039999999,41.178050100000014
1111183702,,0.0,,,,0.06,14.11227319999999,41.178341900000014,14.11200119999999,41.17804790000001
1111183703,,0.0,,,,0.05,14.113325599999989,41.17825460000001,14.113510599999989,41.177964200000005
1111183704,,0.0,,,,0.06,14.113833399999988,41.1782559,14.113561399999988,41.177962
1112324277,,132.0,,,,0.04,10.455362300000008,43.38529030000017,10.455664200000008,43.38519410000017
1112324278,,132.0,,,,0.03,10.455478200000009,43.38547390000017,10.455772600000008,43.385373800000174
1113608841,,380.0,,,,0.21,13.500115100000025,43.572223399999935,13.500322400000025,43.57235269999993
1113608842,,380.0,,,,0.07,13.500293799999971,43.57207289999981,13.500853500000025,43.572424099999935
1113608843,,380.0,,,,0.07,13.500470999999973,43.571923699999815,13.501032500000024,43.572273899999935
1113608844,,380.0,,,,0.07,13.500826299999973,43.57162439999981,13.501388600000023,43.57197509999993
1113608845,,380.0,,,,0.08,13.501567200000023,43.571825199999935,13.502151699999972,43.57218869999981
1113608846,Candia-Falconara,132.0,3,,,0.2,13.502167300000023,43.57351769999994,13.503190400000033,43.57205539999998
1113608848,,132.0,,,,0.12,13.501900300000024,43.57303039999994,13.502780400000024,43.573578899999944
1113608849,,132.0,,,,0.11,13.502864500000024,43.57350699999994,13.501987100000024,43.57296099999994
1113608850,,132.0,,,,0.22,13.502384200000025,43.57244179999994,13.504038700000025,43.57347179999994
1113608851,,132.0,,,,0.22,13.504110400000025,43.57341039999994,13.502463500000024,43.572378199999946
1113608853,Camerata Picena Terna-Candia /2,132.0,3,,,0.39,13.475783699999997,43.57036189999989,13.479233999999996,43.56959269999989
1113608857,,132.0,,,,0.04,13.502469400000024,43.57326109999995,13.502167300000023,43.57351769999994
1113608858,,132.0,,,,0.04,13.501964800000025,43.57337989999994,13.502260500000025,43.57313109999994
1113608859,,132.0,,,,0.04,13.501856699999996,43.573320099999904,13.502159200000026,43.573068099999944
1113608860,,132.0,,,,0.1,13.501972500000027,43.573075399999944,13.502656300000027,43.572498999999944
1113608861,,132.0,,,,0.01,13.501971799999973,43.572338299999814,13.502060200000027,43.572393299999945
1113608862,,132.0,,,,0.01,13.502151699999972,43.57218869999981,13.502240600000027,43.572243799999946
1113608863,,132.0,,,,0.04,13.502410500000027,43.57245809999995,13.502650200000017,43.57223100000018
1113608864,,132.0,,,,0.04,13.503658800000027,43.57285999999995,13.503398000000027,43.57307299999995
1113608865,,132.0,,,,0.04,13.503752000000027,43.57292069999995,13.503490000000026,43.57313029999995
1113608866,,132.0,,,,0.04,13.503581300000025,43.573187099999956,13.503834500000025,43.57297709999995
1113608867,,132.0,,,,0.04,13.503381700000025,43.572689699999955,13.503129700000025,43.57290589999995
1113608868,,132.0,,,,0.04,13.504023700000026,43.573088599999956,13.503771900000027,43.573305699999956
1113608869,,132.0,,,,0.04,13.504209300000026,43.57320309999995,13.503951400000027,43.57341749999995
1113608870,,132.0,,,,0.04,13.503490300000026,43.57340219999995,13.503746800000027,43.573182499999945
1113608871,,132.0,,,,0.04,13.503675300000026,43.573517599999946,13.503927700000027,43.57329589999995
1113608872,,132.0,,,,0.07,13.502490700000028,43.573398399999945,13.502683700000029,43.57339439999995
1113608873,,132.0,,,,0.04,13.502544600000029,43.573043899999945,13.502279500000029,43.57326679999994
1113608874,,132.0,,,,0.05,13.501592899999974,43.572664199999814,13.501987100000024,43.57296099999994
1113608875,,132.0,,,,0.03,13.502926900000029,43.57332239999994,13.502693800000028,43.57352489999994
1113608876,,132.0,,,,0.06,13.503409100000027,43.572970799999936,13.503231500000028,43.57296929999993
1113608877,,132.0,,,,0.04,13.502752400000027,43.57295209999994,13.503016000000027,43.572724499999936
1113608878,Camerata Picena Terna-Candia /2,132.0,3,,,2.59,13.501856699999996,43.573320099999904,13.479233999999996,43.56959269999989
1115461218,,0.0,,,,0.13,14.754429299999996,37.365442000000094,14.755603499999996,37.365681100000096
1115461219,,0.0,,,,0.78,14.755603499999996,37.365681100000096,14.762004199999996,37.3655568000001
1115789049,,0.0,,,,0.84,14.359419800000001,37.12126030000002,14.353166000000003,37.12485970000002
1115789050,,0.0,,,,2.63,14.361152200000005,37.12198700000002,14.339247500000003,37.11304380000002
1115789051,,0.0,,,,2.65,14.339247500000003,37.11304380000002,14.317116800000003,37.104006600000034
1116050529,,0.0,,,,0.39,14.288821000000025,40.87471460000015,14.292237500000024,40.87568650000016
1116254464,,0.0,,,,0.19,14.292237500000024,40.87568650000016,14.293679300000012,40.876602600000005
1116254465,,0.0,,,,0.19,14.292237500000024,40.87568650000016,14.292692000000024,40.87577370000016
1116277589,,0.0,,,,1.08,11.975813100000037,46.7872345000002,11.9664911,46.78991989999997
1116995489,,0.0,,,,0.15,13.463337400000022,41.34086440000004,13.463353500000022,41.34008100000003
1117013680,,0.0,,,,2.94,13.790980700000008,37.37970380000012,13.81629090000001,37.37210760000012
1117013681,,0.0,,,,0.13,13.81629090000001,37.37210760000012,13.817368600000009,37.37172230000012
1117015471,,0.0,,,,0.57,14.752733300000028,37.65886540000021,14.748035000000028,37.66088970000021
1117128281,,0.0,,,,3.6,13.896290100000014,37.30549960000005,13.923700600000014,37.28910720000005
1117128282,,0.0,,,,0.2,13.923700600000014,37.28910720000005,13.925411500000015,37.289590800000056
1117128283,,0.0,,,,0.43,13.923308300000015,37.288984600000056,13.924683600000016,37.29263300000005
1117128284,,0.0,,,,1.64,13.958923900000018,37.287835700000045,13.944280700000016,37.28899830000005
1117128285,,0.0,,,,2.1,13.944280700000016,37.28899830000005,13.925411500000015,37.289590800000056
1117128296,,0.0,,,,3.27,13.896290100000014,37.30549960000005,13.873981600000013,37.31722680000007
1117128297,,0.0,,,,0.64,13.875154900000013,37.31941800000007,13.870903700000014,37.32306690000007
1117128298,,0.0,,,,0.31,13.872223000000012,37.32123970000007,13.869815600000013,37.32273080000007
1117128299,,0.0,,,,0.49,13.869815600000013,37.32273080000007,13.866099000000013,37.32508400000007
1117128300,,0.0,,,,1.29,13.866099000000013,37.32508400000007,13.856244400000012,37.33118990000007
1117128301,,0.0,,,,1.21,13.856244400000012,37.33118990000007,13.851599600000013,37.327058500000064
1117128897,Paternò-Pantano-Priolo,380.0,3,1,,20.3,14.884808899999971,37.53826410000007,15.000917499999922,37.43200989999992
1117139093,,380.0,3,,,0.08,12.751552899999997,41.89114470000007,12.750983599999996,41.890695300000075
1117139094,,150.0,3,,,0.07,12.750983599999996,41.890695300000075,12.750476999999997,41.89029520000007
1117139095,,150.0,3,,,0.04,12.750463999999996,41.890430100000074,12.750154499999974,41.89018239999997
1117139096,,150.0,3,,,0.04,12.750657699999994,41.89029380000007,12.750345099999974,41.89004599999998
1117139097,,380.0,3,,,0.08,12.751746199999994,41.89100830000008,12.751177999999994,41.89055780000008
1117139098,,150.0,3,,,0.07,12.751177999999994,41.89055780000008,12.750672799999995,41.89015720000008
1117139099,,150.0,3,,,0.05,12.750850899999994,41.89015770000008,12.750527799999995,41.889900800000085
1117139100,,150.0,3,,,0.04,12.751501399999993,41.889231400000085,12.751816099999994,41.889478200000084
1117139101,,150.0,3,,,0.14,12.751913899999995,41.88940930000008,12.751829199999994,41.88934210000008
1117139102,,150.0,3,,,0.04,12.752009199999994,41.88934220000008,12.751697799999995,41.88909550000008
1117139103,,150.0,3,,,0.04,12.752105099999996,41.88927470000008,12.751793099999997,41.88902760000008
1117139104,,380.0,3,,,0.08,12.752139800000004,41.88987780000005,12.752709999999997,41.89032820000007
1117139105,,150.0,3,,,0.14,12.750864299999998,41.89002220000007,12.750949299999998,41.89008850000007
1117139106,,150.0,3,,,0.09,12.751237099999999,41.889885800000066,12.751141,41.88995350000006
1117139107,,150.0,3,,,0.1,12.750416099999997,41.890463900000135,12.751177200000003,41.889928000000054
1117139108,,150.0,3,,,0.1,12.750330899999998,41.890398200000135,12.751093000000003,41.88986100000005
1117139109,,150.0,3,,,0.04,12.751044400000003,41.89002150000005,12.750733999999976,41.8897746999999
1117139110,,380.0,3,,,0.15,12.752516600000003,41.89046470000005,12.752334300000003,41.89032030000005
1117139111,,150.0,3,,,0.07,12.751634999999997,41.88947890000007,12.752139800000004,41.88987780000005
1117144660,,380.0,,,,0.07,14.88546429999997,37.53810650000007,14.884808899999971,37.53826410000007
1117218737,,0.0,,,,2.17,13.792676499999944,37.24624640000004,13.780704099999943,37.23086450000004
1117218738,,0.0,,,,1.16,13.774853399999943,37.22225320000004,13.780704099999943,37.23086450000004
1117225617,,0.0,,,,0.21,13.761727800000033,37.210404900000036,13.759869500000033,37.210852400000036
1117411729,,150.0,,,,0.05,14.980210099999985,37.33101370000081,14.979753700000005,37.33090220000025
1117411730,,150.0,,,,0.02,14.979952300000004,37.33095070000025,14.980011000000005,37.33080210000025
1117411731,,150.0,,,,0.02,14.979833400000004,37.330921700000246,14.979892400000004,37.330770300000246
1117415688,,150.0,3,,,0.04,15.173512399999941,37.12620839999979,15.173857900000074,37.12636469999979
1117415689,,150.0,3,,,0.04,15.173638799999942,37.12602859999979,15.173988400000017,37.1261780999999
1117415690,,150.0,3,,,0.04,15.174038100000022,37.1261070999999,15.173690399999943,37.125955099999786
1117415691,,150.0,3,,,0.04,15.173886299999944,37.12567639999978,15.174229800000019,37.12583299999992
1117415692,,150.0,3,,,0.04,15.174285600000024,37.125753199999906,15.173942899999943,37.125595699999785
1117415693,,150.0,3,,,0.04,15.174047699999944,37.125446699999785,15.174390400000027,37.12560339999992
1117415694,,150.0,3,,,0.04,15.174443500000027,37.12552749999993,15.174099699999944,37.125372599999785
1117415695,,380.0,3,,,0.07,15.173174000000017,37.12454220000019,15.172574100000018,37.124267600000195
1117415696,,150.0,3,,,0.07,15.172822100000019,37.1271910000002,15.172867400000019,37.127318900000205
1117415697,,150.0,3,,,0.04,15.172769899999938,37.12745639999979,15.172445999999939,37.127306099999785
1117415698,,150.0,3,,,0.04,15.172501199999939,37.12722539999979,15.172822199999938,37.127382599999784
1117416230,,150.0,3,,,0.05,15.173020100000004,37.12690910000001,15.173426400000004,37.127099500000014
1117416231,,150.0,3,,,0.05,15.172879700000005,37.12710890000002,15.173303800000005,37.127289300000015
1117416388,,150.0,3,,,0.07,15.173800800000015,37.12579800000023,15.173854200000013,37.125928300000226
1117422116,Paternò-Barca,150.0,3,,,0.51,14.8766132,37.533248600000114,14.872458400000003,37.531570800000104
1117422118,,150.0,,,,0.05,14.887033100000004,37.538039500000004,14.886623100000008,37.53813409999999
1117422759,,150.0,3,,,0.02,14.87269850000001,37.531316,14.872598300000003,37.5314412000001
1117422760,,150.0,3,,,0.02,14.872481700000009,37.531381399999994,14.87258390000001,37.53125489999999
1117428308,Belpasso-Misterbianco,150.0,3,,,0.07,15.014245099999973,37.51002789999984,15.014707400000026,37.51045330000086
1117428309,Paternò-Misterbianco,150.0,3,,,15.74,15.014694000000027,37.510110700000844,14.886921000000003,37.53774820000012
1117428848,,150.0,3,,,0.02,14.970896700000031,37.560282399999814,14.970859400000032,37.560073999999815
1117428849,,150.0,3,,,0.02,14.971036400000031,37.560265399999814,14.970998300000032,37.56005649999982
1117428850,,150.0,3,,,0.02,14.970896700000031,37.560282399999814,14.971036400000031,37.560265399999814
1117428851,,150.0,3,,,0.02,14.970930800000012,37.560472800000156,14.970896700000031,37.560282399999814
1117428852,,150.0,3,,,0.02,14.971070900000012,37.56045490000016,14.971036400000031,37.560265399999814
1117446052,,0.0,,,,9.85,13.843927600000015,37.7421866000001,13.925774800000013,37.77428300000009
1117446053,,0.0,,,,0.73,13.925774800000013,37.77428300000009,13.932273700000014,37.774273100000094
1117446054,,0.0,,,,0.07,13.931878500000014,37.77471490000009,13.932292700000014,37.774285800000094
1117446055,,0.0,,,,0.84,13.931878500000014,37.77471490000009,13.924338700000012,37.77493080000009
1117446056,,0.0,,,,1.61,13.932329500000014,37.77431290000009,13.920354700000013,37.781030100000095
1117446057,,0.0,,,,0.32,13.932397900000016,37.77435490000011,13.929894500000016,37.77520360000011
1117446058,,0.0,,,,2.13,13.929894500000016,37.77520360000011,13.914833600000014,37.7871576000001
1117446059,,0.0,,,,2.73,13.932470000000015,37.77439690000009,13.953661800000013,37.785502800000096
1117498061,,0.0,,,,0.28,13.843927600000015,37.7421866000001,13.841569100000015,37.741308100000104
1117498062,,0.0,,,,0.39,13.841569100000015,37.741308100000104,13.838245199999983,37.740213500000216
1117498063,,0.0,,,,10.05,13.920899899999982,37.776752000000215,13.836437099999985,37.74931280000021
1117498064,,0.0,,,,0.61,13.836437099999985,37.74931280000021,13.831437099999986,37.75148290000021
1117928547,,0.0,,,,0.26,9.559851599999973,40.27477920000003,9.56215019999997,40.27433970000006
1117928565,,0.0,,,,0.61,9.56649679999998,40.279549200000034,9.562485499999978,40.28241080000004
1117928587,,0.0,,,,1.09,9.554527399999973,40.27637330000004,9.556990999999975,40.27346340000003
1118148790,,0.0,,,,0.37,13.626142699999983,37.38845120000002,13.625762499999983,37.38566400000001
1118148791,,0.0,,,,2.94,13.625762499999983,37.38566400000001,13.60943420000002,37.36475820000021
1118148796,,0.0,,,,4.82,13.656172199999983,37.4874821,13.678903899999987,37.5173872
1118148797,,0.0,,,,0.43,13.680029899999983,37.51649540000002,13.681358099999999,37.520176199999895
1118148798,,0.0,,,,0.39,13.683106899999999,37.518538099999894,13.680399799999984,37.51633660000002
1118161439,,150.0,,,,0.01,12.55931340000005,37.8772214000001,12.559339600000051,37.8773397000001
1118161440,,150.0,,,,0.02,12.55931340000005,37.8772214000001,12.559446200000002,37.87716259999992
1118161441,,150.0,,,,0.02,12.559339600000051,37.8773397000001,12.559478800000052,37.877321900000105
1118161442,,150.0,,,,0.01,12.559239600000051,37.877231300000105,12.55931340000005,37.8772214000001
1118161443,,150.0,,,,0.01,12.559263500000052,37.8773502000001,12.559339600000051,37.8773397000001
1118169522,,220.0,,,,0.17,12.589506800000049,37.875965199999946,12.588131600000048,37.87531179999995
1118169523,,220.0,,,,0.17,12.589588000000049,37.875856299999946,12.588212900000048,37.87520299999994
1118169524,,220.0,,,,0.08,12.588473200000049,37.87547409999994,12.588694500000049,37.875431799999944
1118169525,,220.0,,,,0.06,12.588968900000049,37.87556219999995,12.588661099999955,37.87597059999996
1118169526,,220.0,,,,0.04,12.58902440000005,37.87573599999995,12.589258799999989,37.87541630000001
1118169527,,220.0,,,,0.06,12.58937690000005,37.875755999999946,12.58907320000005,37.87616429999994
1118169528,,220.0,,,,0.04,12.589396300000049,37.87547949999995,12.58915900000005,37.87579989999994
1118169529,,150.0,,,,0.08,12.588661099999955,37.87597059999996,12.588233200000051,37.87653759999993
1118169530,,150.0,,,,0.2,12.588960400000051,37.876886399999925,12.587369100000052,37.876123299999925
1118169531,,150.0,,,,0.2,12.589008700000052,37.87679739999992,12.587417400000053,37.876034399999924
1118169532,,150.0,,,,0.08,12.58907320000005,37.87616429999994,12.588652100000052,37.876738499999924
1118173005,,0.0,,,,0.43,13.37718980000001,37.44984630000007,13.374846500000068,37.45297139999992
1118335596,,150.0,,,,0.05,15.256671899999986,41.339751700000015,15.257148699999986,41.33982540000002
1118335597,,150.0,,,,0.02,15.256870899999987,41.339945000000014,15.256916799999987,41.33978960000002
1118335598,,150.0,,,,0.01,15.256716999999986,41.33989120000002,15.256752599999986,41.33976420000002
1118335599,,150.0,,,,0.03,15.257148699999986,41.33982540000002,15.257380599999987,41.33986130000002
1118335602,,150.0,,,,0.06,15.266131399999987,41.341100200000014,15.266276199999986,41.34057970000001
1118335603,,150.0,,,,0.03,15.266181999999986,41.340918400000014,15.265945699999987,41.34087990000001
1118336310,,150.0,,,,0.05,15.253155199999998,41.34284640000003,15.253259299999998,41.34245050000003
1118336311,,150.0,,,,0.02,15.253465899999998,41.34252500000002,15.253247499999999,41.34249550000003
1118336312,,150.0,,,,0.02,15.253726699999998,41.34391590000003,15.253687799999998,41.34407600000003
1118336313,,150.0,,,,0.02,15.253687799999998,41.34407600000003,15.253634699999997,41.34429450000003
1118336314,,150.0,,,,0.03,15.253406399999998,41.34421410000003,15.253646399999997,41.34424650000003
1118337545,,150.0,,,,0.01,15.349114400000008,41.36513929999999,15.348984100000008,41.365170699999986
1118338361,,150.0,,,,0.06,15.380663099999985,41.389468100000045,15.380803199999985,41.38897550000004
1118338362,,150.0,,,,0.03,15.380453099999999,41.38907430000004,15.380763099999985,41.38911650000004
1118338363,,150.0,,,,0.04,15.380381800000036,41.389267399999916,15.380707599999985,41.38931170000004
1118338364,,150.0,,,,0.03,15.380894099999985,41.389395700000044,15.380977299999985,41.389102100000045
1118338365,,150.0,,,,0.02,15.380733899999985,41.38921930000004,15.380934799999984,41.389252200000044
1118338366,,150.0,,,,0.03,15.380905499999985,41.389355600000044,15.381164799999985,41.38938940000004
1118338367,,150.0,,,,0.03,15.380960799999984,41.38916030000004,15.381218699999984,41.38919530000004
1118339123,,150.0,,,,0.05,15.289057999999988,41.50030640000004,15.289462400000046,41.50036710000019
1118339124,,150.0,,,,0.03,15.289462400000046,41.50036710000019,15.289691900000046,41.50040160000019
1118339125,,150.0,,,,0.02,15.289378900000047,41.500685300000185,15.289415999999989,41.50054390000004
1118339699,,150.0,,,,0.04,15.221178899999988,41.52820570000004,15.221270500000056,41.52854800000018
1118340753,,150.0,,,,0.04,15.196868199999995,41.547672700000035,15.197267199999995,41.54772540000003
1118340754,,150.0,,,,0.02,15.196871899999998,41.547867300000036,15.196919299999996,41.54767950000003
1118340755,,150.0,,,,0.03,15.197212199999996,41.547718200000034,15.197285299999995,41.54745100000003
1118340756,,150.0,,,,0.02,15.197156699999997,41.547921400000035,15.197212199999996,41.547718200000034
