osm_id,name,lon,lat,voltage_kv,operator,substation_type
403732819,,17.976592819999908,40.30204390000267,0.0,,minor_distribution
403732838,,17.958817279999902,40.30016194000253,0.0,,minor_distribution
403732872,,17.974183700000072,40.32203614000102,0.0,,minor_distribution
403732908,,17.961303519999895,40.3148411600029,0.0,,minor_distribution
403732943,,17.963901460000024,40.31946124000005,0.0,,minor_distribution
403732968,,17.9981873999999,40.31242558000285,0.0,,minor_distribution
403756976,,17.995304259999997,40.288698380000184,0.0,,minor_distribution
403757105,,17.995316560000003,40.28864314000017,0.0,,minor_distribution
403757203,,17.99929712000003,40.28421616000056,0.0,,minor_distribution
403816499,Cabot,12.232068860000002,44.46038330000066,132.0,Cabot Italiana,industrial
403816500,Dister,11.906428859999975,44.33225720000015,132.0,Dister,transmission
403816501,Enomondo,11.871958833333323,44.31284365000008,132.0,Enomondo,transmission
403816502,Orion Engineered Carbons Ravenna,12.224752899999999,44.45170941666685,132.0,,transmission
403816504,Tampieri Energie,11.90722587999998,44.313863540000206,132.0,Tampieri Energie,transmission
403816505,Voltana FS,11.939786116666646,44.53925875000012,132.0,RFI,traction
403817499,Salsominore,9.406290749999973,44.63255296666701,132.0,Enel Produzione,transmission
403872932,,18.00433577999999,40.28611446000131,0.0,,minor_distribution
403873232,,18.001111279999975,40.28692120000202,0.0,,minor_distribution
403873324,,18.00964204,40.274668180000035,0.0,,minor_distribution
403877226,,18.005631159999943,40.30063650000066,0.0,,minor_distribution
403973609,,15.354077980000019,41.18338228000014,0.0,,minor_distribution
403973634,,15.337088560000018,41.159546580001894,0.0,,minor_distribution
403973654,,15.35336220000002,41.18242156000015,0.0,,minor_distribution
403973665,,15.303589540000008,41.17775724000005,0.0,,minor_distribution
403973680,,15.304940520000002,41.175597200000006,0.0,,minor_distribution
403973681,,15.357494740000021,41.18985894000018,0.0,,minor_distribution
403973683,,15.30526083999996,41.16637150000355,0.0,,minor_distribution
403973693,,15.305163359999938,41.174807540003144,0.0,,minor_distribution
403973695,,15.305736799999945,41.16940044000371,0.0,,minor_distribution
403973723,,15.306181519999956,41.170958540003724,0.0,,minor_distribution
403973730,,15.305876459999936,41.17329594000389,0.0,,minor_distribution
403973741,,15.30626505999995,41.17174918000375,0.0,,minor_distribution
403973760,,15.306297359999936,41.17254358000379,0.0,,minor_distribution
403973813,,15.354376800000026,41.184290240000145,0.0,,minor_distribution
403973821,,15.336566779999995,41.161855960002924,0.0,,minor_distribution
403973902,,15.304543300000006,41.17723046000002,0.0,,minor_distribution
403973912,,15.355793060000035,41.18667206000016,0.0,,minor_distribution
403973913,,15.30480036000001,41.17639834000002,0.0,,minor_distribution
403973951,,15.305546019999934,41.17405144000389,0.0,,minor_distribution
403973957,,15.35752702000002,41.18963206000018,0.0,,minor_distribution
403974034,,15.354709680000031,41.18510084000016,0.0,,minor_distribution
403974060,,15.35650768000003,41.18762110000016,0.0,,minor_distribution
403974063,,15.306009759999956,41.170168100003735,0.0,,minor_distribution
403974078,,15.305494139999984,41.16552416000311,0.0,,minor_distribution
403974108,,15.336388333333325,41.16165291666958,0.0,,minor_distribution
403974151,,15.305002916666645,41.1656222333367,0.0,,minor_distribution
403974441,,15.326069642857131,41.15618718571479,0.0,,minor_distribution
403990150,,14.979225700000026,41.621011660001706,0.0,,minor_distribution
403990172,,14.976880700000004,41.59640118000124,0.0,,minor_distribution
403990375,,14.980753166666707,41.58888143333386,0.0,,minor_distribution
403990595,,14.974785799999992,41.59466031250065,0.0,,minor_distribution
403994471,,15.082483619999985,41.49734326000079,0.0,,minor_distribution
403994509,,15.108003480000033,41.438980020001715,0.0,,minor_distribution
