osm_id,name,lon,lat,capacity_mw,carrier,source_raw,operator,power_type
4448741037,,10.997684500000002,45.8106877000002,0.8,hydro,hydro,Hidro Dolomiti Energia,generator
4449599697,Parco Eolico Tivano Torre T27,15.801192499999917,41.032395700000755,2.0,wind,wind,,generator
4453860072,,10.988398100000028,45.7577062000001,19.0,hydro,hydro,Hydro Dolomiti Enel,generator
4453860073,,10.988259100000027,45.7577036000001,19.0,hydro,hydro,Hydro Dolomiti Enel,generator
4479610442,,10.931524399999992,45.73311870000009,3.7,hydro,hydro,,generator
4479610443,,10.931616999999992,45.73314020000009,3.7,hydro,hydro,,generator
4716749152,,8.31638510000004,44.873358700000004,0.85,hydro,hydro,,generator
4716749153,,8.316426500000041,44.87342100000001,0.85,hydro,hydro,,generator
4765230824,,12.138824399999983,45.61325609999997,0.0312,hydro,hydro,,generator
4853657308,Bellano Power Plant,9.304270900000073,46.04243499999988,4.5,hydro,hydro,HYDRO ENERGY POWER S.R.L.,generator
4956971463,Cimena DMV,7.764912300000011,45.103886800000055,1.4,hydro,hydro,Enel,plant
5119166503,,15.46159390000002,41.23325159999974,1.5,wind,wind,,generator
5119166504,,15.46275260000002,41.23037919999974,1.5,wind,wind,,generator
5119166505,,15.467269400000019,41.23271909999974,1.5,wind,wind,,generator
5119166506,,15.483802500000019,41.23352599999974,2.05,wind,wind,,generator
5119166507,,15.472676700000019,41.23317099999974,1.5,wind,wind,,generator
5119166508,,15.479049700000019,41.23192029999974,2.05,wind,wind,,generator
5119166509,,15.475906100000019,41.228700899999744,2.05,wind,wind,,generator
5119166510,,15.472279800000019,41.22967719999974,1.5,wind,wind,,generator
5119166511,,15.493662300000018,41.226142999999745,2.05,wind,wind,,generator
5119166512,,15.492321200000019,41.223350899999744,2.05,wind,wind,,generator
5119166513,,15.490948000000019,41.22055879999974,2.05,wind,wind,,generator
5119166514,,15.485197300000019,41.22477119999974,2.05,wind,wind,,generator
5119166515,,15.485079300000018,41.221519099999746,2.05,wind,wind,,generator
5119166516,,15.481098900000019,41.225642699999746,2.05,wind,wind,,generator
5119166517,,15.47613140000002,41.226207499999745,2.05,wind,wind,,generator
5119166518,,15.473041500000019,41.22565879999974,2.05,wind,wind,,generator
5119166519,,15.473964200000019,41.22295549999974,2.05,wind,wind,,generator
5119166520,,15.465509900000018,41.228168299999744,1.5,wind,wind,,generator
5119167121,,15.46558500000002,41.22458559999977,1.5,wind,wind,,generator
5119167122,,15.46186210000002,41.22573139999977,1.5,wind,wind,,generator
5119167123,,15.45590220000002,41.22753089999977,1.5,wind,wind,,generator
5119167124,,15.454786400000021,41.23040339999977,1.5,wind,wind,,generator
5119167125,,15.450017400000021,41.23302569999977,1.5,wind,wind,,generator
5119167126,,15.450183700000022,41.23006859999977,1.5,wind,wind,,generator
5119167131,,15.444792500000002,41.2484992,1.5,wind,wind,,generator
5119167132,,15.440672600000003,41.24666,1.5,wind,wind,,generator
5119167133,,15.440018200000003,41.2536535,1.5,wind,wind,,generator
5135726179,,10.937861300000037,45.46350170000006,25.0,hydro,hydro,,generator
5135726180,,10.937906400000037,45.463604200000056,25.0,hydro,hydro,,generator
5135726181,,10.937949600000037,45.46371040000005,25.0,hydro,hydro,,generator
5180969321,Parco Eolico San Mauro Torre T01,15.828220000000009,41.061599700000286,2.0,wind,wind,,generator
5220536825,Parco Eolico San Mauro Torre T06,15.848466100000032,41.06490420000012,2.0,wind,wind,,generator
5294014922,Parco Eolico San Mauro Torre T03,15.844471800000083,41.06272829999987,2.0,wind,wind,,generator
5294029721,Parco Eolico San Mauro Torre T24,15.841425300000084,41.06081959999987,2.0,wind,wind,,generator
5294032621,Parco Eolico San Mauro Torre T02,15.834711200000086,41.05915929999986,2.0,wind,wind,,generator
5299130322,Parco Eolico San Mauro Torre T07,15.852965800000023,41.06586189999997,2.0,wind,wind,,generator
5299130323,Parco Eolico San Mauro Torre T25,15.837367800000022,41.06142869999997,2.0,wind,wind,,generator
5559637180,,14.5601603,41.852406799999976,2.0,wind,wind,Iberdrola,generator
5559637181,,14.5587871,41.85579509999997,2.0,wind,wind,Iberdrola,generator
5559637182,,14.5747945,41.85707369999997,2.0,wind,wind,Iberdrola,generator
5559637183,,14.576566,41.85502439999997,2.0,wind,wind,Iberdrola,generator
5559637184,,14.5769712,41.85136609999997,2.0,wind,wind,Iberdrola,generator
5752237528,,11.668934800000011,46.71870339999997,90.0,hydro,hydro,,generator
5771680686,,12.949644799999945,46.622920600000235,2.0,hydro,hydro,Elektrizitätswerk Plöcken GmbH,generator
5922193252,Centrale Idrolettrica di Rovedolo,10.18938150000001,45.69751610000007,0.13453,hydro,hydro,Ghidini Trafilerie S.p.A.,generator
5922335685,Centrale idroelettrica di Isola,10.304292100000016,45.92466830000016,0.0126,hydro,hydro,Eusebio Energia S.p.A.,generator
5922542257,Centrale Idroelettrica Sarezzo 3,10.196674600000032,45.65550499999992,0.4,hydro,hydro,Sair S.r.l.,generator
5922722047,Centrale Idroelettrica Sarezzo 1,10.195005000000062,45.662127099999914,0.4,hydro,hydro,Sair S.r.l.,generator
5922722048,Centrale Idroelettrica Sarezzo 2,10.195333300000062,45.65877049999992,0.4,hydro,hydro,Sair S.r.l.,generator
5922723542,,10.208780800000062,45.56435659999992,0.266,hydro,hydro,Mella Forze Motrici S.r.l.,generator
5923040114,Impianto Idroelettrico di Gardone Val Trompia,10.189449199999988,45.68238599999991,0.64,hydro,hydro,Energia Blu S.c.r.l.,generator
