flowdate,market,hour,period,from,to,maxtransmissionlimitfrom,maxtransmissionlimitto,coefficient
20251220,MGP,18,72,CNOR,CSUD,1991.0000,2442.0000,0.0000
20251220,MGP,18,72,CNOR,NORD,3989.0000,3827.0000,0.0000
20251220,MGP,18,72,CALA,SICI,1576.0000,1532.0000,0.0000
20251220,MGP,18,72,CALA,SUD,2350.0000,1653.0000,0.0000
20251220,MGP,18,72,BSP,COUP,626.0000,660.0000,0.0000
20251220,MGP,18,72,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,19,73,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,19,73,BSP,COUP,740.0000,660.0000,0.0000
20251220,MGP,19,73,CALA,SICI,1575.0000,1508.0000,0.0000
20251220,MGP,19,73,CALA,SUD,2350.0000,1653.0000,0.0000
20251220,MGP,19,73,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,19,73,CNOR,CSUD,1750.0000,2791.0000,0.0000
20251220,MGP,19,73,CNOR,NORD,4291.0000,3189.0000,0.0000
20251220,MGP,19,73,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,19,73,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,19,73,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,19,73,COUP,XAUS,120.0000,371.0000,0.0000
20251220,MGP,19,73,COUP,XFRA,1995.0000,4211.0000,0.0000
20251220,MGP,19,73,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,19,73,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,19,73,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,19,73,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,19,73,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,19,73,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,19,73,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,19,73,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,19,73,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,19,74,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,19,74,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,19,74,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,19,74,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,19,74,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,19,74,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,19,74,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,19,74,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,19,74,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,19,74,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,19,74,COUP,XAUS,120.0000,371.0000,0.0000
20251220,MGP,19,74,COUP,XFRA,1995.0000,4211.0000,0.0000
20251220,MGP,19,74,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,19,74,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,19,74,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,19,74,CNOR,CSUD,1750.0000,2791.0000,0.0000
20251220,MGP,19,74,CNOR,NORD,4291.0000,3189.0000,0.0000
20251220,MGP,19,74,CALA,SICI,1575.0000,1508.0000,0.0000
20251220,MGP,19,74,CALA,SUD,2350.0000,1653.0000,0.0000
20251220,MGP,19,74,BSP,COUP,740.0000,660.0000,0.0000
20251220,MGP,19,74,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,19,75,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,19,75,BSP,COUP,740.0000,660.0000,0.0000
20251220,MGP,19,75,CALA,SICI,1575.0000,1508.0000,0.0000
20251220,MGP,19,75,CALA,SUD,2350.0000,1653.0000,0.0000
20251220,MGP,19,75,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,19,75,CNOR,CSUD,1750.0000,2791.0000,0.0000
20251220,MGP,19,75,CNOR,NORD,4291.0000,3189.0000,0.0000
20251220,MGP,19,75,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,19,75,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,19,75,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,19,75,COUP,XAUS,120.0000,371.0000,0.0000
20251220,MGP,19,75,COUP,XFRA,1995.0000,4211.0000,0.0000
20251220,MGP,19,75,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,19,75,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,19,75,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,19,75,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,19,75,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,19,75,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,19,75,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,19,75,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,19,75,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,19,76,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,19,76,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,19,76,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,19,76,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,19,76,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,19,76,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,19,76,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,19,76,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,19,76,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,19,76,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,19,76,COUP,XAUS,120.0000,371.0000,0.0000
20251220,MGP,19,76,COUP,XFRA,1995.0000,4211.0000,0.0000
20251220,MGP,19,76,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,19,76,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,19,76,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,19,76,CNOR,CSUD,1750.0000,2791.0000,0.0000
20251220,MGP,19,76,CNOR,NORD,4291.0000,3189.0000,0.0000
20251220,MGP,19,76,CALA,SICI,1575.0000,1508.0000,0.0000
20251220,MGP,19,76,CALA,SUD,2350.0000,1653.0000,0.0000
20251220,MGP,19,76,BSP,COUP,740.0000,660.0000,0.0000
20251220,MGP,19,76,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,20,77,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,20,77,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,20,77,CALA,SICI,1575.0000,1508.0000,0.0000
20251220,MGP,20,77,CALA,SUD,2350.0000,1627.0000,0.0000
20251220,MGP,20,77,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,20,77,CNOR,CSUD,1750.0000,2791.0000,0.0000
20251220,MGP,20,77,CNOR,NORD,4291.0000,3189.0000,0.0000
20251220,MGP,20,77,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,20,77,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,20,77,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,20,77,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,20,77,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,20,77,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,20,77,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,20,77,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,20,77,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,20,77,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,20,77,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,20,77,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,20,77,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,20,77,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,20,78,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,20,78,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,20,78,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,20,78,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,20,78,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,20,78,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,20,78,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,20,78,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,20,78,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,20,78,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,20,78,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,20,78,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,20,78,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,20,78,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,20,78,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,20,78,CNOR,CSUD,1750.0000,2791.0000,0.0000
20251220,MGP,20,78,CNOR,NORD,4291.0000,3189.0000,0.0000
20251220,MGP,20,78,CALA,SICI,1575.0000,1508.0000,0.0000
20251220,MGP,20,78,CALA,SUD,2350.0000,1627.0000,0.0000
20251220,MGP,20,78,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,20,78,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,20,79,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,20,79,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,20,79,CALA,SICI,1575.0000,1508.0000,0.0000
20251220,MGP,20,79,CALA,SUD,2350.0000,1627.0000,0.0000
20251220,MGP,20,79,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,20,79,CNOR,CSUD,1750.0000,2791.0000,0.0000
20251220,MGP,20,79,CNOR,NORD,4291.0000,3189.0000,0.0000
20251220,MGP,20,79,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,20,79,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,20,79,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,20,79,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,20,79,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,20,79,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,20,79,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,20,79,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,20,79,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,20,79,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,20,79,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,20,79,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,20,79,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,20,79,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,20,80,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,20,80,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,20,80,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,20,80,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,20,80,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,20,80,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,20,80,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,20,80,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,20,80,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,20,80,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,20,80,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,20,80,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,20,80,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,20,80,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,20,80,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,20,80,CNOR,CSUD,1750.0000,2791.0000,0.0000
20251220,MGP,20,80,CNOR,NORD,4291.0000,3189.0000,0.0000
20251220,MGP,20,80,CALA,SICI,1575.0000,1508.0000,0.0000
20251220,MGP,20,80,CALA,SUD,2350.0000,1627.0000,0.0000
20251220,MGP,20,80,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,20,80,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,21,81,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,21,81,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,21,81,CALA,SICI,1588.0000,1509.0000,0.0000
20251220,MGP,21,81,CALA,SUD,2350.0000,1627.0000,0.0000
20251220,MGP,21,81,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,21,81,CNOR,CSUD,1755.0000,2895.0000,0.0000
20251220,MGP,21,81,CNOR,NORD,4344.0000,3293.0000,0.0000
20251220,MGP,21,81,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,21,81,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,21,81,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,21,81,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,21,81,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,21,81,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,21,81,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,21,81,CSUD,SUD,2400.0000,5549.0000,0.0000
20251220,MGP,21,81,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,21,81,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,21,81,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,21,81,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,21,81,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,21,81,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,21,82,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,21,82,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,21,82,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,21,82,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,21,82,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,21,82,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,21,82,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,21,82,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,21,82,CSUD,SUD,2400.0000,5549.0000,0.0000
20251220,MGP,21,82,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,21,82,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,21,82,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,21,82,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,21,82,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,21,82,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,21,82,CNOR,CSUD,1755.0000,2895.0000,0.0000
20251220,MGP,21,82,CNOR,NORD,4344.0000,3293.0000,0.0000
20251220,MGP,21,82,CALA,SICI,1588.0000,1509.0000,0.0000
20251220,MGP,21,82,CALA,SUD,2350.0000,1627.0000,0.0000
20251220,MGP,21,82,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,21,82,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,21,83,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,21,83,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,21,83,CALA,SICI,1588.0000,1509.0000,0.0000
20251220,MGP,21,83,CALA,SUD,2350.0000,1627.0000,0.0000
20251220,MGP,21,83,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,21,83,CNOR,CSUD,1755.0000,2895.0000,0.0000
20251220,MGP,21,83,CNOR,NORD,4344.0000,3293.0000,0.0000
20251220,MGP,21,83,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,21,83,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,21,83,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,21,83,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,21,83,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,21,83,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,21,83,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,21,83,CSUD,SUD,2400.0000,5549.0000,0.0000
20251220,MGP,21,83,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,21,83,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,21,83,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,21,83,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,21,83,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,21,83,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,21,84,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,21,84,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,21,84,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,21,84,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,21,84,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,21,84,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,21,84,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,21,84,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,21,84,CSUD,SUD,2400.0000,5549.0000,0.0000
20251220,MGP,21,84,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,21,84,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,21,84,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,21,84,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,21,84,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,21,84,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,21,84,CNOR,CSUD,1755.0000,2895.0000,0.0000
20251220,MGP,21,84,CNOR,NORD,4344.0000,3293.0000,0.0000
20251220,MGP,21,84,CALA,SICI,1588.0000,1509.0000,0.0000
20251220,MGP,21,84,CALA,SUD,2350.0000,1627.0000,0.0000
20251220,MGP,21,84,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,21,84,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,22,85,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,22,85,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,22,85,CALA,SICI,1588.0000,1509.0000,0.0000
20251220,MGP,22,85,CALA,SUD,2350.0000,1627.0000,0.0000
20251220,MGP,22,85,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,22,85,CNOR,CSUD,1755.0000,2895.0000,0.0000
20251220,MGP,22,85,CNOR,NORD,4444.0000,3202.0000,0.0000
20251220,MGP,22,85,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,22,85,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,22,85,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,22,85,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,22,85,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,22,85,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,22,85,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,22,85,CSUD,SUD,2400.0000,5549.0000,0.0000
20251220,MGP,22,85,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,22,85,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,22,85,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,22,85,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,22,85,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,22,85,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,22,86,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,22,86,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,22,86,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,22,86,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,22,86,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,22,86,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,22,86,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,22,86,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,22,86,CSUD,SUD,2400.0000,5549.0000,0.0000
20251220,MGP,22,86,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,22,86,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,22,86,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,22,86,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,22,86,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,22,86,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,22,86,CNOR,CSUD,1755.0000,2895.0000,0.0000
20251220,MGP,22,86,CNOR,NORD,4444.0000,3202.0000,0.0000
20251220,MGP,22,86,CALA,SICI,1588.0000,1509.0000,0.0000
20251220,MGP,22,86,CALA,SUD,2350.0000,1627.0000,0.0000
20251220,MGP,22,86,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,22,86,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,22,87,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,22,87,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,22,87,CALA,SICI,1588.0000,1509.0000,0.0000
20251220,MGP,22,87,CALA,SUD,2350.0000,1627.0000,0.0000
20251220,MGP,22,87,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,22,87,CNOR,CSUD,1755.0000,2895.0000,0.0000
20251220,MGP,22,87,CNOR,NORD,4444.0000,3202.0000,0.0000
20251220,MGP,22,87,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,22,87,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,22,87,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,22,87,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,22,87,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,22,87,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,22,87,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,22,87,CSUD,SUD,2400.0000,5549.0000,0.0000
20251220,MGP,22,87,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,22,87,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,22,87,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,22,87,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,22,87,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,22,87,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,22,88,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,22,88,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,22,88,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,22,88,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,22,88,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,22,88,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,22,88,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,22,88,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,22,88,CSUD,SUD,2400.0000,5549.0000,0.0000
20251220,MGP,22,88,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,22,88,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,22,88,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,22,88,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,22,88,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,22,88,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,22,88,CNOR,CSUD,1755.0000,2895.0000,0.0000
20251220,MGP,22,88,CNOR,NORD,4444.0000,3202.0000,0.0000
20251220,MGP,22,88,CALA,SICI,1588.0000,1509.0000,0.0000
20251220,MGP,22,88,CALA,SUD,2350.0000,1627.0000,0.0000
20251220,MGP,22,88,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,22,88,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,23,89,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,23,89,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,23,89,CALA,SICI,1514.0000,1494.0000,0.0000
20251220,MGP,23,89,CALA,SUD,2350.0000,1631.0000,0.0000
20251220,MGP,23,89,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,23,89,CNOR,CSUD,1953.0000,2833.0000,0.0000
20251220,MGP,23,89,CNOR,NORD,4253.0000,3297.0000,0.0000
20251220,MGP,23,89,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,23,89,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,23,89,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,23,89,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,23,89,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,23,89,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,23,89,CSUD,SARD,720.0000,870.0000,0.0000
20251220,MGP,23,89,CSUD,SUD,2400.0000,5477.0000,0.0000
20251220,MGP,23,89,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,23,89,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,23,89,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,23,89,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,23,89,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,23,89,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,23,90,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,23,90,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,23,90,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,23,90,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,23,90,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,23,90,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,23,90,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,23,90,CSUD,SARD,720.0000,870.0000,0.0000
20251220,MGP,23,90,CSUD,SUD,2400.0000,5477.0000,0.0000
20251220,MGP,23,90,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,23,90,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,23,90,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,23,90,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,23,90,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,23,90,CNOR,CORS,300.0000,300.0000,0.0000
